SusanS, 12, f, w, 12, utica, 2006

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AY	1	NINETEEN	657.0	2002.0	25.824	25.818	25.877	0.059	41	4	4	2	4	4		s	649.0	2023.0	629.0	2069.0	611.0	2131.0	590.0	2124.0	567.0	2100.0	5	
IY	1	NINETEEN	561.0	2578.0	26.147	26.117	26.208	0.091	11	4	4	2	3	0			535.0	2477.0	567.0	2592.0	575.0	2631.0	483.0	2565.0	429.0	2487.0	4	
AY	1	I	957.0	1663.0	31.398	31.345	31.475	0.13	41	0	0	0	0	0		m	804.0	1545.0	939.0	1629.0	891.0	1691.0	827.0	1705.0	748.0	1593.0	5	
AH	0	WAS	505.0	1367.0	31.522	31.505	31.555	0.05	6	3	4	2	9	0			525.0	1383.0	505.0	1367.0	464.0	1337.0	428.0	1319.0	414.0	1326.0	5	
AO	1	BORN	612.0	830.0	31.747	31.704	31.834	0.13	64	6	4	2	1	3			555.0	840.0	615.0	832.0	630.0	913.0	622.0	1052.0	630.0	1229.0	6	
AH	0	IN	496.0	1707.0	32.141	32.104	32.214	0.11	6	4	4	2	0	0			599.0	1966.0	498.0	1698.0	541.0	1844.0	559.0	1887.0	554.0	1919.0	4	
AO	1	NORTH	636.0	1452.0	32.327	32.304	32.374	0.07	64	6	4	2	4	3			634.0	1437.0	636.0	1460.0	637.0	1516.0	634.0	1571.0	624.0	1594.0	6	
AY	1	CAROLINA	644.0	1603.0	32.766	32.734	32.844	0.11	41	4	4	2	7	1		m	636.0	1533.0	644.0	1614.0	626.0	1572.0	607.0	1545.0	584.0	1434.0	6	
AH	0	CAROLINA	592.0	1701.0	32.948	32.925	32.994	0.069	6	0	0	0	4	0			588.0	1726.0	593.0	1697.0	602.0	1659.0	623.0	1652.0	611.0	1690.0	5	
AE	1	JACKSONVILLE	626.0	1951.0	33.3	33.276	33.347	0.071	3	1	6	1	5	5			600.0	1948.0	629.0	1954.0	663.0	1980.0	685.0	2006.0	643.0	2024.0	5	
AO	1	NORTH	580.0	1348.0	33.739	33.716	33.786	0.07	64	6	4	2	4	3			575.0	1330.0	581.0	1352.0	585.0	1379.0	584.0	1418.0	575.0	1462.0	5	
AY	1	CAROLINA	657.0	1795.0	34.132	34.106	34.256	0.15	41	4	4	2	7	1		s	614.0	1473.0	638.0	1683.0	649.0	1840.0	619.0	1942.0	576.0	2020.0	5	
AY	1	I	752.0	1526.0	34.64	34.645	34.724	0.079	41	0	0	0	0	0		m	708.0	1411.0	648.0	1359.0	597.0	1381.0	555.0	1373.0	522.0	1257.0	6	
EY	1	CAME	549.0	2774.0	34.937	34.905	34.975	0.07	21	4	1	2	6	0			531.0	2769.0	545.0	2773.0	549.0	2773.0	537.0	2756.0	526.0	2675.0	4	
IH	1	HERE	550.0	2476.0	35.231	35.144	35.404	0.26	14	6	4	2	0	0			539.0	2574.0	556.0	2449.0	587.0	2105.0	596.0	1977.0	599.0	1842.0	5	
UW	1	TWO	480.0	1663.0	41.257	41.25	41.341	0.091	73	0	0	0	3	0			483.0	1586.0	496.0	1439.0	514.0	1255.0	530.0	1063.0	533.0	845.0	6	
AO	1	OR	564.0	836.0	41.361	41.341	41.401	0.06	64	6	4	2	0	0			576.0	779.0	563.0	845.0	549.0	942.0	545.0	1073.0	552.0	1179.0	6	
IY	1	THREE	581.0	2188.0	41.67	41.65	41.71	0.06	12	0	0	0	8	0			569.0	2122.0	583.0	2196.0	600.0	2252.0	610.0	2284.0	610.0	2286.0	5	
ER	0	OR	545.0	1548.0	42.184	42.164	42.224	0.06	94	0	0	0	0	0			535.0	1485.0	546.0	1555.0	533.0	1594.0	534.0	1608.0	546.0	1616.0	6	
AY	1	I	892.0	1594.0	45.181	45.146	45.266	0.12	41	0	0	0	0	0		s	843.0	1515.0	883.0	1649.0	811.0	1773.0	723.0	1839.0	656.0	1822.0	5	
IH	1	LIVE	551.0	1513.0	45.373	45.356	45.406	0.05	1	3	2	2	7	0			559.0	1518.0	552.0	1513.0	536.0	1490.0	523.0	1472.0	512.0	1464.0	6	
IY	1	EAST	482.0	2690.0	45.582	45.555	45.635	0.08	11	3	4	1	0	3			508.0	2646.0	479.0	2692.0	442.0	2626.0	420.0	2374.0	410.0	2142.0	5	
AY	1	I'VE	757.0	1760.0	46.019	45.956	46.095	0.139	41	3	2	2	0	0		m	714.0	1805.0	754.0	1786.0	756.0	1754.0	731.0	1747.0	707.0	1753.0	5	
AH	0	IN	517.0	1576.0	46.375	46.355	46.415	0.06	6	4	4	2	0	0			501.0	1589.0	519.0	1575.0	529.0	1568.0	540.0	1550.0	546.0	1534.0	6	
EY	1	SAME	554.0	2092.0	46.71	46.665	46.785	0.12	21	4	1	2	3	0			527.0	1956.0	554.0	2075.0	550.0	2196.0	543.0	2161.0	541.0	2036.0	6	
AA	1	PART	767.0	1493.0	46.935	46.915	46.976	0.061	44	6	4	2	1	3			758.0	1508.0	768.0	1491.0	762.0	1494.0	744.0	1552.0	728.0	1589.0	6	
IY	1	EAST	518.0	2544.0	47.226	47.196	47.286	0.09	11	3	4	1	0	3			510.0	2434.0	518.0	2548.0	490.0	2553.0	442.0	2516.0	387.0	2446.0	4	
UW	1	UTICA	400.0	1851.0	47.463	47.446	47.496	0.05	82	1	4	1	9	2			397.0	1873.0	400.0	1851.0	402.0	1802.0	409.0	1765.0	420.0	1745.0	6	
AH	0	UTICA	662.0	1522.0	47.653	47.616	47.726	0.11	6	1	6	1	3	1			619.0	1574.0	664.0	1519.0	684.0	1469.0	687.0	1433.0	687.0	1446.0	6	
AY	1	I	730.0	1567.0	48.076	48.086	48.226	0.14	41	0	0	0	0	0			713.0	1633.0	715.0	1712.0	671.0	1878.0	582.0	2034.0	534.0	2235.0	5	
EY	1	CAME	568.0	2743.0	48.369	48.326	48.416	0.09	21	4	1	2	6	0			541.0	2726.0	567.0	2739.0	564.0	2606.0	562.0	2586.0	557.0	2646.0	5	
AY	1	LIVE	612.0	1446.0	49.533	49.546	49.697	0.151	41	3	2	2	7	0		s	594.0	1447.0	595.0	1570.0	598.0	1612.0	604.0	1611.0	589.0	1601.0	4	
OW	1	OVER	615.0	923.0	50.035	49.996	50.126	0.13	62	3	2	2	0	1			659.0	1008.0	614.0	913.0	574.0	936.0	537.0	955.0	532.0	930.0	6	
ER	0	OVER	634.0	1640.0	50.357	50.267	50.537	0.27	94	0	0	0	1	0			623.0	1531.0	635.0	1635.0	633.0	1629.0	625.0	1623.0	654.0	1557.0	6	
AH	1	CULVER	717.0	1171.0	51.786	51.752	51.853	0.101	6	5	4	2	6	4			726.0	1205.0	718.0	1169.0	725.0	1156.0	710.0	1153.0	680.0	1143.0	6	
AE	1	AVE	626.0	1826.0	52.053	52.003	52.153	0.15	3	3	2	2	0	2			594.0	1781.0	628.0	1830.0	663.0	1906.0	691.0	1940.0	705.0	1898.0	5	
EH	1	WENT	638.0	1510.0	57.285	57.268	57.318	0.05	2	4	4	2	9	3			640.0	1472.0	638.0	1510.0	634.0	1584.0	624.0	1630.0	605.0	1658.0	5	
IY	0	ALBANY	556.0	1962.0	57.707	57.677	57.767	0.09	12	0	0	0	4	0			543.0	2137.0	555.0	1932.0	533.0	1778.0	1005.0	2587.0	883.0	2432.0	5	
AY	1	I	647.0	1630.0	59.802	59.801	59.851	0.05	41	0	0	0	0	0			643.0	1782.0	630.0	1888.0	609.0	2009.0	584.0	2071.0	561.0	2091.0	6	
AA	1	PROCTOR	791.0	1588.0	60.128	60.101	60.181	0.08	5	1	6	1	8	4			776.0	1595.0	791.0	1589.0	790.0	1615.0	785.0	1638.0	788.0	1622.0	5	
IH	1	STILL	679.0	1560.0	60.623	60.59	60.69	0.1	1	5	4	2	3	0			670.0	1598.0	680.0	1551.0	682.0	1457.0	681.0	1353.0	639.0	1246.0	5	
AE	1	GRADUATE	618.0	1922.0	61.111	61.078	61.178	0.1	3	2	5	2	8	2			605.0	1938.0	620.0	1921.0	614.0	1912.0	581.0	1923.0	553.0	1946.0	5	
EY	2	GRADUATE	554.0	1775.0	61.299	61.287	61.347	0.06	21	1	4	1	0	0			554.0	1775.0	552.0	1869.0	554.0	1951.0	561.0	2022.0	564.0	2065.0	5	
ER	1	NURSING	584.0	1659.0	69.942	69.908	70.009	0.101	94	3	4	1	4	1			589.0	1681.0	583.0	1658.0	574.0	1608.0	543.0	1211.0	475.0	1469.0	6	
AY	1	I	676.0	2346.0	72.511	72.489	72.659	0.17	41	0	0	0	0	0		s	672.0	2324.0	665.0	2366.0	646.0	2401.0	589.0	2528.0	452.0	2674.0	4	
IY	1	EITHER	544.0	2697.0	72.689	72.659	72.749	0.09	11	3	3	2	0	1			606.0	2809.0	538.0	2684.0	502.0	2553.0	459.0	2319.0	401.0	2012.0	4	
IY	0	BE	445.0	2583.0	73.101	73.078	73.148	0.07	12	0	0	0	1	0			453.0	2436.0	443.0	2586.0	422.0	2620.0	415.0	2630.0	439.0	2591.0	5	
IY	2	NEONATAL	458.0	2750.0	73.339	73.299	73.419	0.12	11	0	0	0	4	2			448.0	2467.0	458.0	2751.0	454.0	2330.0	466.0	2013.0	509.0	2014.0	6	
OW	0	NEONATAL	622.0	1373.0	73.438	73.419	73.528	0.109	62	4	4	2	0	2			622.0	1343.0	623.0	1219.0	618.0	1157.0	597.0	1287.0	497.0	1366.0	5	
EY	1	NEONATAL	597.0	2145.0	73.599	73.579	73.688	0.109	21	1	4	1	4	1			597.0	2163.0	569.0	2298.0	534.0	2418.0	514.0	2481.0	490.0	2392.0	5	
ER	1	NURSE	651.0	1729.0	73.995	73.948	74.089	0.141	94	3	4	1	4	0			644.0	1742.0	651.0	1729.0	641.0	1718.0	612.0	1713.0	537.0	1812.0	5	
AO	1	OR	626.0	1312.0	74.262	74.238	74.309	0.071	64	6	4	2	0	0			628.0	1337.0	626.0	1309.0	621.0	1265.0	617.0	1239.0	615.0	1244.0	6	
IY	2	PEDIATRIC	417.0	2393.0	74.559	74.539	74.599	0.06	11	1	4	2	1	2			437.0	2581.0	413.0	2367.0	383.0	2145.0	369.0	2007.0	381.0	1918.0	5	
IY	0	PEDIATRIC	394.0	2526.0	74.649	74.619	74.709	0.09	11	0	0	0	3	2			407.0	2510.0	394.0	2520.0	396.0	2466.0	433.0	2422.0	498.0	2408.0	4	
AE	1	PEDIATRIC	641.0	2151.0	74.742	74.709	74.809	0.1	3	1	4	1	0	1			594.0	2244.0	647.0	2140.0	667.0	2039.0	670.0	1970.0	651.0	1950.0	4	
AA	1	SORRY	653.0	1554.0	79.912	79.875	79.985	0.11	44	6	4	2	3	1			627.0	1519.0	657.0	1558.0	680.0	1592.0	679.0	1605.0	669.0	1606.0	6	
IY	0	SORRY	617.0	2267.0	80.048	80.015	80.115	0.1	12	0	0	0	7	0			634.0	2203.0	615.0	2271.0	603.0	2275.0	573.0	2510.0	506.0	2539.0	4	
AH	0	GOOD	589.0	1709.0	81.762	81.729	81.829	0.1	6	1	4	2	6	0			543.0	1711.0	596.0	1708.0	632.0	1710.0	632.0	1696.0	583.0	1640.0	5	
AY	1	MY	906.0	1661.0	87.636	87.604	87.745	0.141	41	0	0	0	2	0			901.0	1635.0	852.0	1796.0	684.0	1989.0	618.0	2006.0	539.0	1656.0	5	
AA	1	MOM	931.0	1666.0	87.868	87.815	87.975	0.16	5	4	1	2	2	0			939.0	1646.0	926.0	1668.0	903.0	1683.0	827.0	1666.0	752.0	1592.0	4	
AH	0	WAS	469.0	1163.0	88.121	88.104	88.154	0.05	6	3	4	2	9	0			482.0	1118.0	469.0	1163.0	457.0	1247.0	445.0	1284.0	430.0	1339.0	5	
AO	1	BORN	606.0	862.0	88.368	88.315	88.474	0.159	64	6	4	2	1	3			548.0	831.0	610.0	868.0	612.0	917.0	607.0	1033.0	601.0	1203.0	6	
IH	1	IN	602.0	2016.0	88.631	88.605	88.684	0.079	1	4	4	2	0	0			622.0	1993.0	597.0	2022.0	562.0	2045.0	541.0	2046.0	538.0	2037.0	5	
UW	1	NEW	483.0	1146.0	88.784	88.764	88.825	0.061	82	0	0	0	4	0			495.0	1293.0	481.0	1132.0	451.0	1033.0	415.0	980.0	370.0	972.0	5	
AA	1	HARTFORD	719.0	1552.0	88.971	88.944	89.024	0.08	44	6	4	2	0	4			759.0	1513.0	716.0	1556.0	690.0	1607.0	667.0	1520.0	638.0	1440.0	6	
ER	0	HARTFORD	561.0	1555.0	89.228	89.184	89.315	0.131	94	1	4	2	1	0			557.0	1473.0	561.0	1560.0	553.0	1599.0	547.0	1616.0	545.0	1616.0	5	
AE	1	AND	658.0	2020.0	90.005	89.988	90.038	0.05	3	4	4	2	0	3			669.0	2028.0	658.0	2020.0	647.0	1970.0	626.0	1887.0	602.0	1803.0	5	
AY	1	MY	742.0	2046.0	90.13	90.118	90.208	0.09	41	0	0	0	2	0		s	726.0	2091.0	671.0	2132.0	596.0	2158.0	535.0	2148.0	448.0	2060.0	4	
AE	1	DAD	543.0	2250.0	90.317	90.277	90.397	0.12	3	1	4	2	3	0			508.0	2294.0	547.0	2244.0	605.0	2188.0	663.0	2078.0	686.0	1938.0	4	
AO	1	BORN	536.0	905.0	90.657	90.627	90.717	0.09	64	6	4	2	1	3			535.0	932.0	541.0	916.0	574.0	1002.0	595.0	1070.0	613.0	1156.0	5	
AH	0	IN	537.0	1871.0	90.897	90.877	90.937	0.06	6	4	4	2	0	0			531.0	1783.0	538.0	1882.0	541.0	1969.0	538.0	2002.0	532.0	2049.0	4	
AH	0	UTICA	736.0	1445.0	91.404	91.387	91.437	0.05	6	0	0	0	6	0			761.0	1484.0	736.0	1445.0	641.0	1420.0	578.0	1483.0	653.0	1660.0	5	
AY	1	MY	857.0	1782.0	94.7	94.689	94.779	0.09	41	0	0	0	2	0			828.0	1873.0	735.0	2013.0	622.0	2093.0	544.0	2083.0	469.0	1964.0	5	
AE	1	DAD	588.0	2235.0	94.876	94.819	94.989	0.17	3	1	4	2	3	0			550.0	2284.0	591.0	2222.0	640.0	2034.0	667.0	1819.0	618.0	1602.0	4	
AH	0	WAS	547.0	1343.0	95.056	95.039	95.089	0.05	6	3	4	2	9	0			548.0	1338.0	547.0	1343.0	539.0	1352.0	530.0	1366.0	519.0	1388.0	5	
ER	0	MARINES	515.0	1628.0	95.488	95.468	95.528	0.06	94	0	0	0	2	1			517.0	1602.0	515.0	1632.0	510.0	1641.0	507.0	1653.0	509.0	1693.0	6	
IY	1	MARINES	504.0	2201.0	95.568	95.528	95.648	0.12	11	4	4	2	7	3			510.0	2054.0	504.0	2220.0	520.0	2091.0	519.0	2313.0	507.0	2677.0	5	
AY	1	MY	992.0	1662.0	101.957	101.916	102.355	0.439	41	0	0	0	2	0			957.0	1717.0	720.0	2014.0	621.0	2362.0	514.0	2540.0	433.0	2653.0	4	
AA	1	MOM'S	946.0	1611.0	102.672	102.625	102.766	0.141	5	4	1	2	2	3			948.0	1587.0	944.0	1614.0	923.0	1637.0	896.0	1619.0	825.0	1575.0	4	
EH	1	PARENTS	639.0	2194.0	103.052	102.975	103.205	0.23	2	6	4	2	1	1			592.0	2179.0	642.0	2186.0	650.0	2105.0	664.0	1978.0	674.0	1723.0	5	
AH	1	ONE	677.0	1211.0	104.54	104.513	104.593	0.08	6	4	4	2	9	0			666.0	1125.0	677.0	1219.0	673.0	1300.0	664.0	1347.0	658.0	1392.0	5	
AH	0	WAS	581.0	1252.0	104.683	104.663	104.723	0.06	6	3	4	2	9	0			575.0	1248.0	580.0	1252.0	572.0	1255.0	553.0	1286.0	531.0	1329.0	6	
AO	1	BORN	626.0	844.0	104.952	104.912	105.032	0.12	64	6	4	2	1	3			594.0	818.0	628.0	849.0	649.0	892.0	657.0	993.0	653.0	1117.0	6	
AY	1	I	774.0	1909.0	107.973	107.949	108.029	0.08	41	0	0	0	0	0		m	788.0	1892.0	758.0	1912.0	711.0	1906.0	663.0	1871.0	610.0	1749.0	5	
IY	1	BELIEVE	419.0	2182.0	108.193	108.16	108.26	0.1	11	3	2	2	7	0			445.0	2013.0	416.0	2201.0	397.0	2318.0	389.0	2449.0	411.0	2445.0	4	
EY	1	CAPE	512.0	2660.0	108.402	108.389	108.509	0.12	21	1	1	1	6	0			507.0	2607.0	490.0	2622.0	451.0	2648.0	443.0	2478.0	539.0	2349.0	4	
AA	1	COD	861.0	1766.0	108.699	108.619	108.859	0.24	5	1	4	2	6	0			861.0	1832.0	861.0	1758.0	890.0	1759.0	856.0	1742.0	764.0	1711.0	4	
AY	1	MY	728.0	1921.0	110.262	110.253	110.324	0.071	41	0	0	0	2	0			724.0	1965.0	677.0	2082.0	619.0	2174.0	560.0	2273.0	530.0	2383.0	5	
AE	1	GRANDMOTHER	588.0	1737.0	110.457	110.414	110.543	0.129	39	4	1	2	8	2			579.0	1717.0	590.0	1740.0	593.0	1640.0	585.0	1409.0	594.0	1379.0	6	
AH	2	GRANDMOTHER	617.0	1188.0	110.664	110.644	110.703	0.059	6	3	3	2	2	1			611.0	1175.0	617.0	1189.0	614.0	1201.0	590.0	1205.0	556.0	1246.0	5	
ER	0	GRANDMOTHER	572.0	1580.0	110.803	110.773	110.863	0.09	94	0	0	0	3	0			579.0	1599.0	571.0	1578.0	563.0	1526.0	549.0	1432.0	536.0	1394.0	6	
AO	1	BORN	558.0	927.0	111.167	111.113	111.274	0.161	64	6	4	2	1	3			557.0	904.0	558.0	930.0	577.0	1016.0	598.0	1074.0	632.0	1123.0	5	
IH	1	IN	595.0	2733.0	112.763	112.713	112.863	0.15	1	4	4	2	0	0			586.0	2664.0	596.0	2743.0	606.0	2681.0	614.0	2636.0	621.0	2482.0	3	
AW	1	SOUTH	833.0	1588.0	113.174	113.143	113.292	0.149	42	3	3	1	3	0			832.0	1594.0	858.0	1482.0	853.0	1435.0	801.0	1420.0	711.0	1296.0	5	
UW	1	UTICA	459.0	1537.0	113.536	113.513	113.582	0.069	82	1	4	1	9	2			455.0	1596.0	459.0	1531.0	461.0	1480.0	473.0	1471.0	492.0	1510.0	6	
AH	0	UTICA	645.0	1464.0	113.663	113.643	113.702	0.059	6	1	6	1	3	1			702.0	1454.0	640.0	1463.0	604.0	1407.0	603.0	1396.0	625.0	1387.0	6	
AE	1	AND	576.0	2664.0	115.852	115.716	116.125	0.409	3	4	4	2	0	3			647.0	2847.0	576.0	2632.0	608.0	1642.0	785.0	1813.0	656.0	1848.0	5	
AY	1	MY	937.0	1672.0	117.498	117.427	117.787	0.36	41	0	0	0	2	0			937.0	1676.0	861.0	1925.0	657.0	2203.0	526.0	2537.0	476.0	2656.0	5	
AH	1	OTHER	822.0	1363.0	118.761	118.721	118.841	0.12	6	3	3	2	0	1			816.0	1421.0	824.0	1368.0	787.0	1406.0	697.0	1417.0	637.0	1426.0	5	
ER	0	OTHER	590.0	1650.0	118.904	118.871	118.971	0.1	94	0	0	0	3	0			609.0	1640.0	585.0	1648.0	526.0	1586.0	426.0	1517.0	499.0	1596.0	5	
AY	1	MY	868.0	1744.0	119.302	119.303	119.494	0.191	41	0	0	0	2	0			799.0	2029.0	649.0	2267.0	540.0	2477.0	515.0	2515.0	475.0	2598.0	5	
AE	1	DAD'S	600.0	2306.0	119.777	119.714	119.903	0.189	3	1	4	2	3	3			524.0	2323.0	604.0	2300.0	660.0	2190.0	683.0	2080.0	611.0	1974.0	4	
EH	1	PARENTS	558.0	2109.0	120.11	120.074	120.183	0.109	2	6	4	2	1	1			553.0	1866.0	559.0	2114.0	572.0	2082.0	581.0	1998.0	590.0	1952.0	5	
OW	1	BOTH	594.0	1003.0	120.512	120.493	120.594	0.101	62	3	3	1	1	0			588.0	1001.0	623.0	1006.0	624.0	999.0	592.0	977.0	555.0	971.0	6	
AO	1	BORN	524.0	887.0	120.753	120.723	120.813	0.09	64	6	4	2	1	3			523.0	1005.0	528.0	893.0	555.0	974.0	576.0	1063.0	592.0	1175.0	6	
ER	0	FOR	604.0	1575.0	143.02	143.003	143.053	0.05	94	0	0	0	1	0			605.0	1577.0	604.0	1575.0	598.0	1565.0	584.0	1547.0	570.0	1530.0	5	
AO	1	MALL	870.0	1191.0	143.327	143.254	143.473	0.219	53	5	4	2	2	0			902.0	1088.0	870.0	1194.0	899.0	1191.0	889.0	1144.0	821.0	1067.0	6	
AE	1	AND	599.0	1690.0	143.703	143.683	143.743	0.06	3	4	4	2	0	3			592.0	1647.0	600.0	1695.0	600.0	1737.0	590.0	1769.0	574.0	1777.0	4	
AY	1	I	874.0	1749.0	144.43	144.423	144.503	0.08	41	0	0	0	0	0			861.0	1829.0	812.0	1931.0	741.0	2079.0	668.0	2243.0	581.0	2370.0	4	
OW	1	GO	542.0	888.0	144.608	144.583	144.733	0.15	63	0	0	0	6	0			545.0	874.0	552.0	871.0	535.0	889.0	486.0	898.0	463.0	991.0	6	
EH	1	THERE	693.0	2009.0	144.933	144.803	145.192	0.389	24	6	4	2	3	0			650.0	2096.0	695.0	1998.0	661.0	1880.0	617.0	1858.0	560.0	1894.0	4	
AH	1	COUPLE	742.0	1189.0	146.095	146.078	146.128	0.05	6	1	1	1	6	1			751.0	1172.0	742.0	1189.0	724.0	1168.0	702.0	1148.0	667.0	1126.0	6	
EY	1	MAYBE	544.0	2354.0	147.859	147.83	147.93	0.1	21	1	1	2	2	1			535.0	2305.0	537.0	2356.0	502.0	2344.0	471.0	2245.0	480.0	2012.0	5	
IY	0	MAYBE	495.0	2053.0	147.98	147.95	148.04	0.09	12	0	0	0	1	0			512.0	2013.0	494.0	2049.0	481.0	1916.0	463.0	1709.0	439.0	1503.0	5	
AH	1	ONCE	643.0	1149.0	148.156	148.13	148.209	0.079	6	4	4	2	9	3			644.0	1079.0	642.0	1161.0	637.0	1229.0	618.0	1287.0	537.0	1306.0	5	
AH	1	MONTH	891.0	1238.0	148.496	148.459	148.569	0.11	6	4	4	2	2	3			867.0	1156.0	893.0	1251.0	868.0	1332.0	759.0	1358.0	631.0	1380.0	6	
EY	1	THEY	630.0	2210.0	149.079	149.049	149.11	0.061	22	0	0	0	3	0			609.0	1999.0	622.0	2103.0	631.0	2221.0	647.0	2316.0	664.0	2343.0	4	
AE	1	HAVE	739.0	2029.0	149.209	149.179	149.269	0.09	3	3	2	2	0	0			735.0	2092.0	739.0	2022.0	740.0	1883.0	737.0	1759.0	732.0	1660.0	4	
AH	1	CLUB	722.0	1236.0	149.573	149.549	149.62	0.071	6	1	1	2	8	0			725.0	1218.0	722.0	1236.0	713.0	1232.0	689.0	1215.0	625.0	1165.0	6	
EH	1	THERE	549.0	1860.0	149.789	149.749	149.87	0.121	24	6	4	2	3	0			554.0	1861.0	550.0	1858.0	559.0	1845.0	560.0	1820.0	555.0	1778.0	4	
IY	1	ME	563.0	2453.0	150.073	150.049	150.12	0.071	12	0	0	0	2	0			571.0	2332.0	562.0	2460.0	560.0	2488.0	558.0	2450.0	559.0	2396.0	5	
AY	1	MY	759.0	1720.0	150.241	150.23	150.31	0.08	41	0	0	0	2	0		s	755.0	1756.0	728.0	1814.0	712.0	1846.0	702.0	1917.0	666.0	2018.0	4	
EH	1	FRIENDS	753.0	1539.0	150.47	150.45	150.51	0.06	2	4	4	2	8	3			742.0	1526.0	754.0	1541.0	754.0	1555.0	736.0	1562.0	706.0	1552.0	5	
OW	1	GO	539.0	1117.0	150.755	150.74	150.86	0.12	63	0	0	0	6	0			541.0	1057.0	537.0	963.0	523.0	933.0	512.0	979.0	508.0	1060.0	6	
UW	1	TO	478.0	1722.0	150.987	150.98	151.14	0.16	73	0	0	0	3	0			492.0	1632.0	469.0	1471.0	454.0	1219.0	444.0	1201.0	428.0	1640.0	5	
OW	1	SO	722.0	1367.0	151.311	151.28	151.45	0.17	63	0	0	0	3	0			713.0	1401.0	761.0	1297.0	808.0	1138.0	785.0	1153.0	753.0	2879.0	4	
EH	1	NEVER	776.0	1601.0	156.001	155.975	156.054	0.079	2	3	2	2	4	1			720.0	1626.0	783.0	1597.0	780.0	1570.0	755.0	1554.0	715.0	1532.0	5	
ER	0	NEVER	544.0	1484.0	156.131	156.104	156.185	0.081	94	0	0	0	1	0			560.0	1495.0	542.0	1483.0	508.0	1468.0	450.0	1476.0	449.0	1714.0	5	
AH	0	BEEN	634.0	1478.0	156.241	156.224	156.274	0.05	6	4	4	2	1	0			626.0	1466.0	634.0	1478.0	659.0	1509.0	686.0	1534.0	696.0	1544.0	5	
AA	1	ROCHESTER	794.0	1548.0	156.491	156.445	156.584	0.139	5	2	5	1	7	2			758.0	1558.0	796.0	1552.0	780.0	1600.0	746.0	1658.0	688.0	1743.0	4	
EH	2	ROCHESTER	712.0	1681.0	156.702	156.685	156.735	0.05	2	3	4	1	5	4			699.0	1677.0	712.0	1681.0	727.0	1674.0	728.0	1626.0	736.0	1607.0	5	
AY	1	I	693.0	1868.0	162.472	162.427	162.517	0.09	41	0	0	0	0	0		m	674.0	2072.0	687.0	1961.0	693.0	1868.0	710.0	1815.0	739.0	1702.0	4	
EH	1	THERE	577.0	1647.0	162.717	162.697	162.756	0.059	24	6	4	2	3	0			580.0	1671.0	576.0	1644.0	572.0	1616.0	567.0	1579.0	563.0	1518.0	6	
AH	1	ONCE	810.0	1145.0	162.95	162.927	162.996	0.069	6	4	4	2	9	3			786.0	1105.0	811.0	1149.0	819.0	1202.0	800.0	1242.0	762.0	1284.0	5	
OW	1	GO	540.0	1171.0	164.329	164.312	164.382	0.07	63	0	0	0	6	0			535.0	1176.0	547.0	1170.0	550.0	1204.0	550.0	1267.0	550.0	1324.0	5	
AA	1	SHOPPING	852.0	1649.0	164.549	164.502	164.642	0.14	5	1	1	1	5	1			769.0	1706.0	858.0	1645.0	895.0	1586.0	904.0	1540.0	846.0	1490.0	4	
AY	1	MY	904.0	1618.0	168.558	168.535	168.636	0.101	41	0	0	0	2	0			901.0	1601.0	871.0	1694.0	803.0	1882.0	770.0	2072.0	694.0	2115.0	4	
EH	1	FRIEND	728.0	1716.0	168.812	168.795	168.846	0.051	2	4	4	2	8	3			737.0	1739.0	726.0	1710.0	711.0	1680.0	695.0	1680.0	682.0	1689.0	4	
AO	1	LAUREN	597.0	909.0	169.078	169.035	169.165	0.13	64	6	4	2	7	1			599.0	876.0	598.0	917.0	608.0	976.0	614.0	1078.0	619.0	1166.0	5	
AH	0	LAUREN	605.0	1625.0	169.262	169.225	169.335	0.11	6	4	4	2	7	0			606.0	1573.0	606.0	1632.0	610.0	1669.0	602.0	1451.0	582.0	1328.0	6	
ER	0	HER	555.0	1429.0	169.622	169.605	169.655	0.05	94	0	0	0	0	0			562.0	1440.0	555.0	1429.0	533.0	1372.0	493.0	1273.0	458.0	1213.0	6	
AH	1	BROTHER	729.0	1457.0	169.812	169.786	169.865	0.079	6	3	3	2	8	1			722.0	1450.0	730.0	1459.0	725.0	1468.0	712.0	1480.0	674.0	1487.0	5	
ER	0	BROTHER	557.0	1735.0	169.922	169.895	169.975	0.08	94	0	0	0	3	0			558.0	1671.0	557.0	1741.0	555.0	1805.0	553.0	1859.0	550.0	1893.0	4	
AE	1	HAD	691.0	2031.0	170.098	170.075	170.145	0.07	3	1	4	2	0	0			686.0	2032.0	692.0	2029.0	686.0	1998.0	664.0	1928.0	623.0	1855.0	4	
AA	1	HOCKEY	904.0	1560.0	170.358	170.335	170.405	0.07	5	1	6	1	0	1			901.0	1520.0	904.0	1567.0	895.0	1552.0	876.0	1474.0	851.0	1330.0	6	
IY	0	HOCKEY	426.0	2491.0	170.523	170.506	170.556	0.05	12	0	0	0	6	0			487.0	2589.0	426.0	2491.0	364.0	2285.0	387.0	2119.0	434.0	2045.0	4	
