BrianL, 20, M, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
AE	1	THAT	628.5	1674.6	2874.4	30.5	309.3	328.3	523.344	523.287	523.457	0.17	3	1	4	1	3	0			624.2	1725.0	629.8	1683.1	650.7	1752.5	654.6	1652.7	642.2	1669.1	5	
AE	1	HAD	590.6	1792.2	2878.4	119.3	141.4	347.1	524.081	524.055	524.134	0.079	3	1	4	2	0	0			595.5	1798.7	588.4	1789.2	569.0	1772.9	531.5	1737.4	474.5	1705.8	4	
EY	1	STAY	492.3	1817.6	2687.9	59.0	68.2	349.6	524.426	524.374	524.634	0.26	22	0	0	0	3	0			492.3	1817.6	481.6	1868.6	466.3	1903.1	429.1	1945.9	407.8	1988.9	5	
IH	1	SIX	464.7	1629.3	2428.0	44.9	170.3	321.3	525.074	525.054	525.115	0.061	1	1	6	1	3	3			445.9	1590.8	467.4	1633.0	486.6	1667.3	496.6	1707.5	488.5	1741.9	6	
AE	1	AND	566.5	2021.7	3197.6	117.9	118.5	482.2	526.28	526.233	526.374	0.141	3	4	4	2	0	3			474.2	1998.3	566.4	2025.0	571.2	2039.9	562.2	2043.9	533.9	2016.2	4	
AA	1	GOT	628.0	1796.0	3675.5	254.9	165.4	459.8	526.554	526.534	526.594	0.06	5	1	4	1	6	0			597.4	1845.5	631.3	1789.4	652.9	1727.1	664.4	1677.0	665.9	1636.6	3	
AA	1	SOCKS	733.2	1360.1	2768.8	85.8	144.7	614.0	527.07	527.014	527.183	0.169	5	1	6	1	3	3			689.1	1459.8	738.5	1351.6	751.9	1305.3	747.2	1298.3	762.8	1444.6	4	
OW	1	NO	444.7	1473.9	2528.3	135.9	469.7	1221.6	527.458	527.443	527.564	0.121	63	0	0	0	4	0			492.6	1419.3	497.6	1269.8	472.2	1091.4	440.9	926.4	440.0	838.5	5	
AA	1	FLOPS	694.4	1189.0	3294.9	75.5	146.3	933.1	527.973	527.933	528.054	0.121	5	1	1	1	8	3			685.0	1138.2	696.0	1195.1	705.3	1213.8	691.3	1229.0	657.3	1205.9	4	
AO	1	HALL	614.7	932.0	1975.2	97.2	101.7	497.0	528.955	528.912	529.041	0.129	53	5	4	2	0	0			610.0	938.5	615.6	931.3	619.7	925.2	613.1	917.4	603.1	893.0	6	
AA	1	MONITOR	688.7	1232.8	1512.0	98.6	135.0	1022.4	529.204	529.161	529.291	0.13	5	4	4	2	2	2			692.4	1222.8	688.2	1234.9	689.9	1265.5	683.9	1305.7	661.8	1253.1	6	
ER	0	MONITOR	467.8	1537.1	1853.8	82.4	104.0	129.5	529.511	529.421	529.691	0.27	94	0	0	0	3	0			465.3	1530.8	467.1	1536.7	468.6	1515.5	490.4	1658.1	600.1	1650.7	6	
AO	1	STALKS	652.0	1140.2	2378.6	75.3	101.7	261.4	529.915	529.861	530.022	0.161	53	1	6	1	3	3			594.0	1227.7	653.7	1129.8	646.6	1005.5	646.8	1031.0	653.6	1134.7	5	
UW	1	YOU	363.7	1467.8	1988.3	130.4	253.3	271.4	530.345	530.312	530.411	0.099	82	0	0	0	9	0			370.1	1531.5	363.7	1457.4	362.3	1312.2	371.3	1328.9	444.0	1610.0	6	
IY	1	SEE	350.0	1940.4	2915.0	121.5	97.3	227.3	530.911	530.878	530.977	0.099	12	0	0	0	3	0			358.2	1920.2	347.9	1943.2	341.5	1955.8	337.5	1955.8	336.4	1968.8	5	
IH	1	IF	412.6	1877.5	2837.2	57.3	99.1	474.4	531.007	530.977	531.068	0.091	1	3	2	1	0	0			410.9	1895.8	411.7	1874.4	395.6	1697.6	390.9	1678.9	422.8	1822.6	6	
UH	1	YOU	399.3	1616.3	1847.4	52.1	133.4	122.6	531.224	531.207	531.257	0.05	7	0	0	0	9	0			398.4	1643.9	399.3	1616.3	399.9	1582.4	402.0	1555.0	402.9	1532.6	6	
ER	0	ARE	448.0	1547.6	3446.2	86.4	116.6	319.6	531.287	531.257	531.347	0.09	94	0	0	0	0	0			445.4	1585.3	449.6	1541.2	512.1	1511.4	607.4	1558.6	677.1	1578.5	4	
AW	1	OUT	677.5	1190.6	2038.5	55.0	130.1	427.7	531.375	531.347	531.477	0.13	42	1	4	1	0	0			677.2	1192.5	687.9	1206.8	686.5	1258.6	660.5	1269.5	617.1	1276.0	5	
UW	1	UNIFORM	404.9	1777.5	3119.8	102.1	341.4	1030.5	531.695	531.678	531.728	0.05	82	4	4	2	9	2			389.7	1799.6	404.9	1777.5	418.8	1767.6	425.9	1762.3	424.9	1745.6	5	
AO	2	UNIFORM	574.3	702.8	1943.9	231.2	260.0	706.7	531.907	531.867	531.988	0.121	64	6	4	2	1	3			516.5	715.6	569.7	716.6	537.5	826.3	547.7	958.8	568.3	1158.0	6	
AE	1	LAST	677.8	1657.5	3062.1	111.7	126.0	541.8	532.747	532.717	532.807	0.09	33	3	4	1	7	0			677.5	1646.4	678.2	1660.1	680.5	1715.4	656.6	1746.9	617.6	1744.2	4	
IY	1	WEEK	336.7	1987.0	2820.2	72.3	83.0	295.2	533.007	532.967	533.086	0.119	11	1	6	1	9	0			341.7	1948.1	336.5	1988.1	335.3	1979.5	345.7	1977.6	333.5	1996.9	5	
AA	1	JOHN	713.0	1490.6	2345.3	139.5	142.5	1016.8	533.409	533.376	533.476	0.1	5	4	4	2	5	0			695.0	1527.0	714.9	1488.1	715.5	1493.6	703.7	1527.1	665.7	1585.7	5	
AA	1	GOT	625.4	1704.1	3765.6	131.4	148.8	404.2	533.62	533.596	533.667	0.071	5	1	4	1	6	0			601.0	1754.8	626.9	1700.9	637.5	1683.7	622.2	1648.6	612.9	1633.2	3	
EH	1	SUSPENDED	635.0	1580.1	2667.2	100.1	128.8	948.4	533.96	533.937	534.006	0.069	2	4	4	2	1	4			633.0	1562.7	634.7	1581.9	630.0	1601.9	619.8	1615.7	605.5	1621.2	4	
AH	0	SUSPENDED	418.2	1676.7	2620.7	39.7	167.7	275.6	534.116	534.096	534.157	0.061	6	1	4	2	3	0			397.7	1644.5	420.4	1680.6	438.6	1719.8	446.0	1725.4	437.2	1708.6	6	
EH	1	SAID	525.0	1606.7	2726.2	59.3	133.7	528.8	534.797	534.777	534.837	0.06	2	1	4	2	3	0			512.2	1627.6	525.6	1604.0	525.3	1570.4	512.9	1529.8	473.2	1490.0	4	
EH	1	DRESS	578.9	1377.2	1951.3	48.9	84.1	136.1	535.126	535.106	535.167	0.061	2	3	4	1	8	0			561.7	1371.8	580.2	1378.3	586.6	1390.2	581.1	1405.4	573.1	1413.3	6	
OW	1	CODE	509.9	1292.4	1985.2	247.7	195.0	557.0	535.35	535.337	535.487	0.15	62	1	4	2	6	0			479.8	1213.3	470.9	1176.6	429.4	1076.1	394.3	1073.3	351.7	1127.0	5	
AH	1	SUCKS	607.6	1250.7	2233.7	30.8	150.7	563.7	535.69	535.657	535.757	0.1	6	1	6	1	3	3			579.5	1296.3	610.3	1243.0	623.0	1206.3	624.8	1198.7	618.2	1216.2	6	
AY	1	I	759.7	1310.4	2470.8	77.5	119.1	464.2	537.011	536.953	537.074	0.121	41	0	0	0	0	0		s	864.5	1542.7	730.0	1233.7	759.5	1317.7	743.6	1395.2	705.9	1455.9	5	
IY	1	SEE	389.7	1889.6	2606.3	160.4	100.0	276.1	537.307	537.274	537.374	0.1	12	0	0	0	3	0			396.6	1845.3	388.9	1893.5	369.6	1857.7	361.4	1631.2	373.5	1510.4	6	
AO	1	WRONG	623.3	1120.0	1859.9	82.2	75.3	625.0	537.693	537.673	537.733	0.06	53	4	6	2	7	0			618.5	1105.0	624.2	1122.6	629.3	1149.1	632.1	1176.3	624.8	1185.1	6	
AE	1	THAT	605.3	1665.8	2836.7	41.7	96.3	1099.9	537.986	537.933	538.093	0.16	3	1	4	1	3	0			582.7	1681.1	608.7	1668.4	629.2	1663.8	639.8	1663.7	613.1	1696.8	4	
IY	1	EVEN	323.7	2046.7	3290.5	208.7	580.5	158.3	538.586	538.553	538.653	0.1	11	3	2	2	0	1			216.2	1936.8	326.3	2040.3	318.6	1971.9	333.5	1925.3	354.5	1839.7	5	
AY	1	MY	674.9	1329.4	2384.4	86.6	95.9	776.9	538.848	538.803	538.902	0.099	41	0	0	0	2	0		s	640.0	1174.0	668.1	1256.9	673.0	1360.7	640.4	1479.2	601.9	1557.8	5	
AA	1	FATHER	728.8	1247.9	3300.0	134.3	138.7	2302.7	539.052	538.982	539.192	0.21	43	3	3	2	1	1			710.4	1253.1	728.5	1248.7	717.3	1241.1	673.4	1221.8	575.8	1214.4	4	
AE	1	THAT	622.6	1567.5	2972.0	51.8	131.8	1073.6	539.626	539.582	539.713	0.131	3	1	4	1	3	0			615.4	1572.6	623.0	1567.5	621.0	1626.2	629.1	1600.4	496.1	1510.0	4	
OW	1	KNOW	522.5	1514.0	2085.0	100.3	134.6	351.8	541.173	541.155	541.266	0.111	63	0	0	0	4	0			532.9	1460.6	548.1	1255.1	539.8	1098.6	511.7	941.1	469.4	870.6	5	
AY	1	I	608.8	1654.3	2603.6	78.0	75.0	301.2	541.388	541.366	541.446	0.08	41	0	0	0	0	0		m	607.6	1634.4	607.0	1673.2	596.3	1706.1	577.8	1729.7	548.6	1721.8	5	
IY	1	MEAN	459.5	2063.5	2887.8	183.3	299.4	1003.6	541.542	541.516	541.595	0.079	11	4	4	2	2	0			439.4	2008.0	465.0	2069.3	473.1	2104.5	469.0	2183.0	471.7	2226.6	4	
AY	1	I'M	750.5	1427.9	2314.9	184.2	179.7	701.0	542.124	542.089	542.19	0.101	41	4	1	2	0	0		m	648.5	1573.9	750.5	1427.9	717.5	1333.4	693.3	1274.2	668.5	1316.3	6	
OW	1	SO	461.3	1352.2	2103.5	83.2	113.1	383.9	542.367	542.36	542.439	0.079	63	0	0	0	3	0			455.7	1320.1	432.5	1237.2	407.6	1187.8	390.5	1186.9	384.9	1277.3	6	
IH	1	SICK	446.7	1781.7	2701.6	103.6	133.8	867.3	542.586	542.569	542.619	0.05	1	1	6	1	3	0			445.6	1754.9	446.7	1781.7	445.1	1836.3	437.3	1879.8	417.2	1910.2	4	
AE	1	THAT	601.8	1661.7	2816.9	40.3	139.1	388.1	542.839	542.809	542.899	0.09	3	1	4	1	3	0			590.5	1603.1	602.1	1665.7	600.1	1680.6	589.8	1667.4	576.6	1630.1	5	
UW	1	SCHOOL	297.0	796.9	2093.5	168.6	140.9	513.1	543.102	543.069	543.169	0.1	72	5	4	2	6	0			286.2	815.6	297.0	785.4	333.3	731.1	319.9	744.9	291.5	752.8	6	
AA	1	COT	847.6	1379.0	2488.6	118.4	124.8	474.9	561.091	561.031	561.211	0.18	5	1	4	1	6	0			805.0	1353.4	850.2	1380.0	859.8	1384.2	828.0	1365.6	754.6	1409.5	4	
AO	1	CAUGHT	642.7	963.0	2707.6	58.1	66.2	431.5	561.967	561.9	562.101	0.201	53	1	4	1	6	0			619.2	978.6	645.9	964.2	663.4	978.5	683.0	1032.4	694.7	1138.6	5	
UW	1	DO	407.6	1596.9	2313.9	101.1	164.3	256.1	565.83	565.823	565.883	0.06	73	0	0	0	3	0			407.6	1596.9	415.6	1545.4	427.5	1497.4	447.7	1460.3	472.8	1436.6	5	
AY	1	I	560.1	1626.1	2240.2	86.9	99.1	138.0	565.904	565.883	565.953	0.07	41	0	0	0	0	0		s	551.5	1559.1	559.5	1653.9	550.5	1740.1	538.9	1798.4	530.8	1841.3	5	
AY	1	I	771.2	1749.5	3758.0	139.7	209.1	564.5	566.144	566.112	566.232	0.12	41	0	0	0	0	0		m	748.0	1800.6	752.9	1693.9	729.5	1626.9	712.5	1713.2	683.5	1780.2	3	
AH	0	THE	537.6	1707.3	2867.3	193.4	283.5	614.7	566.732	566.692	566.813	0.121	6	0	0	0	3	0			483.8	1730.2	548.0	1719.7	642.3	1776.7	653.0	1771.6	607.3	1708.1	5	
EY	1	SAME	369.8	2052.5	2659.1	78.6	278.1	1056.6	566.864	566.842	566.912	0.07	21	4	1	2	3	0			353.3	2001.7	369.8	2053.7	363.3	2047.8	356.4	2040.6	354.4	2035.4	5	
AY	1	I	626.5	1775.9	4091.7	142.4	137.9	1179.2	568.255	568.226	568.286	0.06	41	0	0	0	0	0		m	592.1	1974.5	607.4	1845.2	628.9	1772.0	658.0	1787.0	679.2	1793.4	3	
EY	1	SAY	532.3	1525.2	3997.3	170.1	228.6	845.7	568.388	568.376	568.426	0.05	22	0	0	0	3	0			532.3	1525.2	525.5	1524.4	508.7	1516.6	491.3	1577.4	474.5	1697.6	3	
IH	1	DIFFERENTLY	431.8	1620.2	2649.4	250.0	321.2	599.8	568.639	568.616	568.685	0.069	1	3	2	1	3	2			461.2	1523.8	435.1	1632.1	485.1	1721.9	503.0	1735.7	502.3	1711.8	5	
AA	1	DON	823.9	1404.9	2746.7	214.1	174.0	990.3	570.454	570.354	570.655	0.301	5	4	4	2	3	0			861.4	1520.5	820.8	1400.2	802.5	1375.6	811.8	1367.9	813.8	1395.2	4	
AO	1	DAWN	622.6	968.1	2469.9	89.0	110.5	1152.8	571.091	571.004	571.264	0.26	53	4	4	2	3	0			644.4	1101.5	620.2	961.3	607.3	919.7	586.3	911.0	604.4	1049.2	5	
IH	1	DIFFERENT	496.1	1817.8	2748.7	38.6	89.5	290.0	572.69	572.673	572.723	0.05	1	3	2	1	3	2			479.7	1823.1	496.1	1817.8	515.9	1801.1	528.5	1784.1	530.3	1779.0	5	
AA	1	FATHER	775.6	1229.2	1452.2	59.8	81.4	1122.1	574.727	574.647	574.887	0.24	43	3	3	2	1	1			763.0	1192.1	775.5	1233.4	782.1	1255.1	763.6	1253.4	700.7	1271.5	6	
ER	0	FATHER	458.9	1446.7	1918.1	69.1	136.4	146.2	575.007	574.947	575.126	0.179	94	0	0	0	3	0			475.8	1456.1	458.3	1449.1	456.6	1450.4	471.4	1429.4	483.9	1496.2	5	
AA	1	BOTHER	801.2	1275.1	3951.2	142.8	250.8	516.8	575.549	575.476	575.696	0.22	5	3	3	2	1	1			780.3	1275.5	795.7	1269.9	786.0	1270.5	780.2	1277.0	714.1	1270.7	3	
ER	0	BOTHER	497.1	1593.4	2073.4	58.8	243.8	126.6	575.796	575.766	575.857	0.091	94	0	0	0	3	0			503.0	1553.3	497.8	1582.1	523.7	1403.9	556.8	1348.4	591.2	1654.2	6	
EH	1	YES	587.1	1706.3	2826.2	75.3	129.9	1210.1	578.352	578.332	578.392	0.06	2	3	4	1	9	0			557.1	1747.9	590.2	1699.9	609.8	1633.3	648.3	1577.4	681.2	1567.0	5	
AY	1	RHYME	660.4	1290.2	2136.5	205.7	114.5	272.7	578.631	578.631	578.721	0.09	41	4	1	2	7	0		m	644.5	1331.1	620.5	1329.8	610.8	1364.5	517.7	1208.2	471.5	1018.3	6	
IH	1	NEARER	392.6	2036.1	3248.1	62.5	67.7	604.0	580.786	580.736	580.885	0.149	14	6	4	2	4	1			397.9	2043.4	392.5	2034.8	398.2	2067.9	418.3	1939.8	452.3	1813.5	4	
ER	0	NEARER	417.5	1257.0	1444.5	91.7	101.2	172.3	581.016	580.926	581.195	0.269	94	0	0	0	7	0			393.8	1167.0	417.9	1269.2	417.3	1292.5	420.0	1287.1	445.9	1314.3	6	
IH	1	MIRROR	427.1	2014.0	2796.0	115.7	81.0	2326.0	581.612	581.575	581.686	0.111	14	6	4	2	2	1			421.4	1999.8	427.8	2012.0	436.2	1979.8	449.7	1934.5	463.1	1848.8	4	
ER	0	MIRROR	453.8	1335.8	2270.9	80.8	93.3	1278.9	581.785	581.725	581.906	0.181	94	0	0	0	7	0			438.0	1348.6	456.2	1346.3	475.5	1437.3	492.3	1410.2	481.9	1403.6	5	
EH	1	YES	606.0	1677.8	2459.7	116.5	121.9	589.4	583.522	583.499	583.568	0.069	2	3	4	1	9	0			566.2	1692.0	609.8	1675.6	639.3	1605.6	668.7	1290.6	711.4	1217.4	6	
UW	1	FOOL	376.9	807.5	2031.0	136.0	229.6	966.2	586.928	586.842	587.101	0.259	72	5	4	2	1	0			359.4	685.6	376.2	800.5	373.2	692.4	362.1	696.3	387.2	693.5	6	
IH	1	DIFFERENT	487.4	1774.7	2212.4	90.2	67.1	2279.8	589.634	589.617	589.667	0.05	1	3	2	1	3	2			478.6	1767.1	487.4	1774.7	503.7	1777.5	515.6	1769.9	526.3	1756.8	5	
AA	1	FARM	710.1	1134.5	2053.6	109.5	57.2	798.8	603.905	603.848	604.018	0.17	44	6	4	2	1	3			672.4	1083.0	712.0	1137.4	728.9	1171.2	707.9	1176.7	698.1	1201.9	6	
AH	1	DUSK	637.4	1250.0	2519.7	61.7	85.0	337.8	604.788	604.738	604.887	0.149	6	3	4	1	3	3			592.4	1378.9	640.7	1241.8	656.6	1175.1	659.4	1152.5	653.0	1182.1	5	
AY	1	SITE	625.5	1298.1	2504.0	56.1	89.3	326.5	605.748	605.698	605.878	0.18	47	1	4	1	3	0			619.8	1209.9	616.2	1425.6	545.8	1732.7	452.6	1915.9	390.2	1991.3	5	
AA	1	SOCKS	791.5	1345.7	2645.1	107.1	109.3	638.5	606.678	606.618	606.798	0.18	5	1	6	1	3	3			750.1	1415.9	795.4	1341.1	813.7	1314.9	829.1	1344.4	818.2	1387.7	4	
EH	2	ELEMENTARY	793.8	1614.5	2742.2	278.2	165.8	629.1	607.441	607.417	607.488	0.071	2	5	4	2	0	2			837.0	1705.5	781.4	1601.4	702.8	1526.1	683.2	1447.8	681.6	1362.6	5	
ER	0	ELEMENTARY	541.9	1640.0	2088.9	69.7	145.3	434.9	607.914	607.878	607.987	0.109	94	6	4	2	3	1			536.9	1689.7	541.7	1632.3	540.5	1566.5	540.5	1529.0	536.7	1525.6	5	
IY	0	ELEMENTARY	474.1	1979.8	3465.8	195.9	98.7	1521.5	608.07	608.027	608.157	0.13	12	0	0	0	7	0			502.7	1907.2	469.1	1993.0	396.8	2097.9	559.5	1922.3	979.4	2068.8	4	
AY	1	HIGHSCHOOL	888.2	1366.1	2623.3	228.4	184.2	450.6	608.832	608.823	608.952	0.129	47	3	4	1	0	4			792.8	1372.2	783.1	1500.1	732.3	1638.6	635.1	1810.8	532.2	1890.1	5	
OW	1	BOAT	541.3	1115.3	2143.5	66.3	111.4	239.1	609.932	609.922	610.132	0.21	62	1	4	1	1	0			525.6	1029.9	476.5	939.0	445.8	832.9	394.9	747.9	358.4	687.7	6	
AY	1	SLIDER	763.8	1392.3	2888.7	142.8	155.8	363.7	611.014	610.942	611.113	0.171	41	1	4	2	8	1			724.6	1197.8	756.2	1310.5	757.3	1498.6	699.7	1724.5	611.1	1853.6	4	
ER	0	SLIDER	450.2	1562.0	1824.6	73.9	119.9	111.0	611.226	611.163	611.353	0.19	94	0	0	0	3	0			455.9	1579.5	449.1	1561.3	438.6	1557.0	414.0	1651.1	896.9	1844.2	5	
IH	1	SIX	496.0	1872.1	2768.1	76.1	74.7	423.8	611.986	611.963	612.033	0.07	1	1	6	1	3	3			479.6	1834.7	497.3	1875.8	503.5	1904.8	502.4	1927.7	490.2	1964.9	4	
AY	1	TIGER	678.4	1224.4	2521.2	271.2	250.4	696.8	612.971	612.963	613.083	0.12	41	1	6	2	3	1			644.5	1214.9	654.3	1269.4	650.1	1377.4	617.9	1518.9	564.1	1679.8	5	
ER	0	TIGER	437.1	1490.6	1784.4	92.8	123.4	125.9	613.249	613.182	613.382	0.2	94	0	0	0	6	0			427.5	1559.1	438.8	1486.8	492.7	1514.1	326.5	1390.9	1129.1	1794.9	5	
ER	1	BURN	523.2	1269.9	1551.1	108.1	109.4	95.7	614.242	614.149	614.428	0.279	94	4	4	2	1	0			550.8	1270.5	518.4	1269.4	504.7	1286.5	507.0	1318.1	526.2	1438.1	6	
AY	1	WRITING	612.2	1200.1	1819.8	54.5	87.0	75.0	615.234	615.198	615.338	0.14	47	1	4	1	7	1			608.9	1117.8	603.1	1357.4	548.6	1589.7	480.0	1798.3	451.5	1668.1	6	
AH	0	WRITING	498.1	2006.2	2875.4	83.6	118.0	915.9	615.408	615.388	615.448	0.06	6	4	4	2	3	0			488.4	1971.2	498.8	2010.9	500.8	2060.1	499.6	2127.5	499.8	2185.8	4	
OW	1	GO	521.1	1287.0	2127.5	53.2	95.6	311.6	616.312	616.279	616.599	0.32	63	0	0	0	6	0			551.2	1188.1	527.0	1108.9	490.8	1027.6	468.0	957.7	461.1	854.6	5	
AO	1	STALKS	645.5	1030.5	1649.5	65.8	71.1	1740.5	617.768	617.698	617.909	0.211	53	1	6	1	3	3			630.2	1097.7	646.4	1021.2	642.3	986.2	673.8	1035.2	675.2	1139.0	6	
AY	1	WIDE	783.0	1374.5	2408.8	80.4	85.3	494.0	619.107	618.958	619.257	0.299	41	1	4	2	9	0			748.1	1213.1	771.2	1274.1	783.0	1374.5	709.4	1621.5	545.0	1902.1	5	
IH	2	INVENTORY	478.6	1841.7	2712.6	501.8	1379.6	1031.4	620.017	619.987	620.077	0.09	1	4	4	2	0	5			707.3	1771.2	460.0	1850.2	448.3	2191.5	489.7	2102.3	493.2	1998.3	5	
AO	1	INVENTORY	501.4	986.8	2003.1	76.3	81.1	99.0	620.414	620.368	620.507	0.139	64	6	4	2	3	1			509.6	1084.1	502.6	977.5	508.4	963.6	514.2	1012.0	510.1	1081.8	6	
IY	0	INVENTORY	478.1	1913.3	2997.1	133.2	76.4	1959.8	620.638	620.588	620.737	0.149	12	0	0	0	7	0			474.4	1835.9	477.9	1922.2	744.3	2379.1	1445.0	2553.7	1333.2	2301.0	4	
ER	1	FIRM	542.4	1194.3	1555.7	103.7	91.5	110.8	621.591	621.508	621.758	0.25	94	4	1	2	1	0			563.3	1180.1	539.4	1196.1	524.8	1226.7	525.1	1265.9	536.6	1263.7	6	
AY	1	SPIDER	768.0	1469.9	3163.0	282.2	792.4	1358.7	622.715	622.658	622.828	0.17	41	1	4	2	1	1			730.6	1679.7	758.1	1397.6	673.0	1471.8	558.0	1742.9	482.7	1864.0	4	
ER	0	SPIDER	455.9	1540.3	1899.5	62.3	139.8	131.1	622.921	622.868	623.028	0.16	94	0	0	0	3	0			461.7	1608.6	455.6	1536.7	457.5	1507.0	468.6	1463.5	650.9	1383.3	5	
EH	1	DESK	643.0	1657.7	3022.5	96.3	149.0	525.9	624.045	623.995	624.145	0.15	2	3	4	1	3	3			606.1	1711.9	647.0	1650.9	684.2	1595.2	686.6	1594.9	657.0	1591.8	4	
EH	1	RUDIMENTARY	639.5	1695.2	2776.4	131.1	124.9	543.3	625.344	625.324	625.385	0.061	2	4	4	2	2	5			635.0	1668.1	639.5	1698.4	632.5	1723.1	616.1	1738.5	591.9	1728.6	4	
ER	0	RUDIMENTARY	527.6	1649.6	2114.8	62.9	124.1	463.8	625.607	625.544	625.734	0.19	94	0	0	0	3	1			510.2	1706.7	529.3	1639.2	528.9	1548.1	505.3	1527.0	481.9	1578.9	5	
IY	0	RUDIMENTARY	514.5	1846.0	2423.4	118.8	77.0	708.9	625.757	625.734	625.804	0.07	12	0	0	0	7	0			498.2	1812.4	516.1	1848.9	520.0	1876.6	492.7	1919.3	547.1	1952.7	5	
AY	1	WHITE	604.8	1226.9	2121.5	67.6	76.5	264.9	626.723	626.735	626.885	0.15	47	1	4	1	9	0			492.0	1811.0	427.3	1919.5	378.3	1976.5	336.2	1901.8	377.4	1676.8	5	
EY	1	CRAYON	613.2	1537.8	2057.1	57.2	143.6	355.3	627.987	627.947	628.116	0.169	21	0	0	0	8	1			612.0	1488.3	599.6	1694.5	553.2	1837.1	549.1	1880.4	599.1	1862.5	5	
AA	2	CRAYON	704.1	1455.0	3517.6	210.2	147.8	240.7	628.169	628.116	628.276	0.16	5	4	4	2	0	0			676.9	1534.0	709.2	1447.6	711.0	1407.7	684.7	1371.7	689.9	1370.6	4	
OW	1	HOME	629.7	1292.3	2582.2	281.1	270.8	524.3	629.937	629.93	630.2	0.27	62	4	1	2	0	0			585.9	888.1	549.7	818.8	507.6	770.4	484.5	718.1	437.8	713.5	5	
EH	1	SEX	678.7	1641.8	2796.8	88.0	129.7	617.9	631.02	630.98	631.1	0.12	2	1	6	1	3	3			641.3	1634.8	682.5	1642.5	713.3	1644.9	717.9	1637.6	696.2	1691.8	4	
AY	1	TIED	955.7	1655.5	2684.2	361.8	465.8	472.9	631.94	631.941	632.281	0.34	41	1	4	2	3	0		s	784.8	1281.7	782.0	1296.9	774.5	1367.9	705.3	1629.1	560.7	1844.0	5	
AE	1	BAG	684.3	1829.5	2911.6	45.8	82.2	490.3	633.041	632.941	633.241	0.3	3	1	6	2	1	0			691.0	1787.5	682.9	1832.5	672.4	1847.1	668.4	1844.9	667.3	1822.3	4	
OW	1	NO	593.8	1479.4	2406.9	83.8	98.5	467.5	634.079	634.031	634.421	0.39	63	0	0	0	4	0			609.8	1319.3	591.1	1146.9	553.5	1007.5	496.8	901.6	474.8	815.3	5	
AY	1	RIDING	742.2	1384.8	2114.3	63.1	128.4	334.2	635.168	635.081	635.281	0.2	41	1	4	2	7	1			704.6	1212.8	735.8	1301.3	735.2	1477.9	673.6	1727.0	581.5	1880.0	5	
IH	0	RIDING	524.8	1980.3	2760.3	104.6	87.8	379.5	635.354	635.331	635.4	0.069	1	4	6	2	3	0			512.8	1960.8	526.0	1982.2	535.4	2001.4	539.8	2030.1	531.3	2074.5	5	
AE	1	SACKS	689.2	1811.5	2778.0	59.8	79.4	538.2	636.364	636.301	636.491	0.19	3	1	6	1	3	3			668.7	1801.5	690.4	1811.8	700.6	1831.6	696.9	1809.2	685.3	1824.9	4	
EH	2	SEDIMENTARY	546.6	1539.0	2579.2	59.0	92.8	182.0	638.296	638.279	638.329	0.05	2	1	4	2	3	2			537.5	1530.3	546.6	1539.0	558.6	1547.5	561.6	1546.7	551.3	1533.1	5	
EH	1	SEDIMENTARY	615.2	1706.4	2801.7	100.4	132.3	567.6	638.499	638.479	638.538	0.059	2	4	4	2	2	5			617.6	1697.2	614.5	1707.0	604.3	1706.4	585.5	1704.2	561.6	1698.3	4	
ER	0	SEDIMENTARY	554.9	1661.9	2095.6	73.9	128.6	447.3	638.745	638.688	638.858	0.17	94	0	0	0	3	1			549.1	1723.6	554.8	1653.2	546.5	1584.7	531.7	1577.3	521.2	1667.1	5	
IY	0	SEDIMENTARY	523.1	1909.7	2562.1	124.9	96.9	655.3	638.898	638.858	638.978	0.12	12	0	0	0	7	0			504.8	1865.1	526.0	1915.3	556.4	1963.3	657.6	1919.1	750.9	1784.7	5	
AY	1	MINOR	723.0	1245.2	1797.6	103.7	106.0	936.2	639.704	639.629	639.819	0.19	41	4	4	2	2	1			696.1	1149.1	714.9	1211.3	749.3	1375.1	720.6	1677.2	636.7	1594.8	6	
ER	0	MINOR	531.1	1522.4	1864.6	113.6	262.6	106.3	639.932	639.889	640.019	0.13	94	0	0	0	4	0			527.2	1563.8	531.6	1518.1	533.9	1466.9	518.9	1379.9	526.6	1322.3	5	
AA	1	MA	730.4	1217.4	1589.3	111.6	99.9	914.4	641.099	641.019	641.259	0.24	43	0	0	0	2	0			742.9	1213.4	731.7	1218.9	738.9	1228.9	750.4	1292.5	728.3	1397.5	6	
AA	1	PA	737.1	1236.2	2734.6	96.5	85.9	588.1	641.542	641.449	641.729	0.28	43	0	0	0	1	0			741.2	1218.1	738.4	1237.4	730.2	1234.5	725.3	1233.3	742.5	1259.2	4	
EH	1	MARRY	594.1	1860.4	2498.9	74.2	84.9	662.8	642.798	642.758	642.878	0.12	39	6	4	2	2	1			586.7	1857.4	593.9	1860.1	587.1	1846.8	583.5	1799.1	576.8	1682.3	5	
