SusanS, 20, f, w, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
OW	1	SO	815.9	1376.0	3647.8	237.2	117.7	678.9	654.818	654.785	655.045	0.26	63	0	0	0	3	0			875.0	1350.8	886.1	1265.8	776.2	1138.5	782.3	2015.8	812.9	3015.4	4	
AY	1	I	896.6	1662.0	3241.7	169.2	168.2	537.7	660.531	660.493	660.583	0.09	41	0	0	0	0	0		m	884.4	1615.6	895.6	1654.3	894.3	1663.2	896.7	1652.6	885.8	1610.5	4	
OW	1	DON'T	694.4	1319.6	2615.5	348.1	116.7	470.2	660.61	660.603	660.703	0.1	62	4	4	2	3	0			676.6	1269.2	660.6	1203.5	663.4	1158.9	563.5	1142.4	543.6	1452.2	5	
OW	1	KNOW	682.3	1259.4	2045.3	225.3	134.9	748.2	660.785	660.773	660.823	0.05	63	0	0	0	4	0			682.3	1259.4	691.7	1251.9	713.3	1251.2	736.1	1356.5	756.7	1487.8	6	
AH	1	ENOUGH	990.0	1482.0	2997.9	226.1	136.1	1136.4	661.015	660.992	661.062	0.07	6	3	2	1	4	0			967.5	1522.5	990.4	1477.3	964.3	1425.8	929.2	1396.5	930.4	1395.0	5	
IY	1	PEOPLE	454.7	2607.2	3182.5	193.2	209.2	748.0	661.259	661.232	661.312	0.08	11	1	1	1	1	1			450.9	2643.5	455.4	2602.9	455.6	2500.6	450.5	2295.2	431.1	2105.5	4	
EH	1	THERE	741.9	1908.3	2961.7	126.3	567.2	1550.9	661.559	661.522	661.632	0.11	24	6	4	2	3	0			732.4	1873.7	741.7	1906.7	747.1	1876.2	762.6	1857.7	776.2	1823.6	5	
AY	1	I'VE	872.9	1776.2	3205.2	126.4	308.8	295.8	661.692	661.662	661.762	0.1	41	3	2	2	0	0		s	871.8	1789.0	867.8	1766.6	840.5	1786.7	807.7	1825.8	745.2	1793.9	4	
OW	1	ONLY	571.0	1064.2	2534.3	221.2	245.5	570.3	661.847	661.822	661.923	0.101	62	4	4	2	0	1			559.4	1077.4	591.8	1036.4	624.0	992.9	603.1	926.9	553.1	913.9	6	
IY	0	ONLY	475.9	2263.0	3326.3	259.8	777.8	428.7	662.019	661.993	662.072	0.079	12	0	0	0	7	0			478.7	2198.6	474.6	2243.5	464.2	2056.9	444.9	1993.2	443.0	2107.9	4	
EH	1	WENT	947.8	1556.7	3162.9	295.1	106.5	342.9	662.149	662.132	662.183	0.051	2	4	4	2	9	3			942.6	1542.4	948.8	1559.4	947.4	1574.9	928.3	1585.2	901.2	1595.7	4	
EH	1	THERE	757.4	1993.2	2965.1	195.7	347.8	318.2	662.392	662.332	662.513	0.181	24	6	4	2	3	0			769.2	1962.8	754.7	1995.3	743.4	1934.3	724.1	1812.8	671.7	1729.6	5	
AA	1	SHOPPING	1049.9	1668.7	2756.1	61.0	162.2	548.3	665.873	665.826	665.967	0.141	5	1	1	1	5	1			979.7	1698.7	1051.3	1667.4	1042.0	1625.5	999.8	1605.8	857.6	1511.4	4	
AH	1	STUFF	740.6	1372.2	2580.0	161.8	149.5	1115.9	666.766	666.746	666.807	0.061	6	3	2	1	3	0			689.3	1392.5	746.5	1370.3	771.9	1358.9	747.2	1335.8	724.9	1316.8	5	
AY	1	LIKE	699.7	1399.0	2033.6	192.0	107.3	1902.3	666.957	666.966	667.036	0.07	47	1	6	1	7	0			658.4	1694.5	602.3	1598.0	538.6	1314.9	479.7	1087.1	422.4	1152.4	6	
AE	1	THAT	787.2	2044.4	3262.4	69.5	349.7	346.5	667.223	667.146	667.376	0.23	3	1	4	1	3	0			755.2	1995.0	790.9	2047.6	846.0	1923.7	884.0	1788.0	844.2	1683.2	4	
EY	1	THEY	586.6	2301.9	3234.4	91.6	78.6	277.9	671.33	671.318	671.418	0.1	22	0	0	0	3	0			566.2	2330.0	510.5	2372.5	459.1	2468.2	436.1	2497.9	435.4	2359.1	4	
AO	1	TALK	856.1	1521.9	2625.7	120.2	283.3	250.6	671.508	671.478	671.568	0.09	53	1	6	1	3	0			809.2	1510.4	859.0	1516.3	889.4	1456.2	890.3	1425.0	872.1	1416.5	5	
IH	1	DIFFERENT	501.0	2142.5	3493.4	419.8	423.5	448.1	671.707	671.677	671.767	0.09	1	3	2	1	3	2			557.1	2274.4	501.9	2136.3	538.9	2064.0	614.8	2038.1	678.8	2083.6	4	
ER	0	DIFFERENT	638.8	1425.5	2255.8	219.7	369.3	248.9	671.901	671.877	671.948	0.071	94	0	0	0	1	1			509.2	1350.8	644.7	1435.6	682.7	1518.8	691.1	1560.5	699.4	1621.6	6	
AE	1	THAT'S	775.3	2013.7	3630.0	47.4	492.9	504.8	672.785	672.751	672.852	0.101	3	1	4	1	3	3			774.5	2043.6	775.3	2007.4	771.3	1917.4	742.0	1816.7	678.0	1702.7	4	
IH	1	THING	557.4	2597.7	3533.8	165.7	91.9	999.1	673.241	673.211	673.301	0.09	1	4	6	2	3	0			548.5	2529.2	560.7	2602.5	606.1	2637.0	617.0	2602.4	633.4	2525.1	4	
AY	2	REALIZED	856.8	1342.8	2362.2	93.9	564.1	699.0	673.689	673.631	673.822	0.191	41	3	4	2	7	3		m	840.9	1489.0	846.4	1240.6	765.9	1191.5	691.2	1234.7	536.2	1395.9	6	
EH	1	TELL	979.5	1641.2	3125.9	82.3	130.7	214.2	678.079	678.062	678.112	0.05	2	5	4	2	3	0			976.9	1642.4	979.5	1641.2	982.0	1628.8	981.5	1617.9	979.5	1609.3	4	
AH	0	THAT	458.9	1641.4	3278.8	122.8	390.7	1013.2	678.296	678.272	678.343	0.071	6	1	4	1	3	0			471.2	1608.8	457.4	1640.1	442.6	1636.8	412.2	1690.4	379.6	1713.6	5	
EY	1	THEY	610.0	2449.9	3497.5	141.9	344.5	129.5	678.435	678.412	678.512	0.1	22	0	0	0	3	0			608.8	2409.5	590.2	2225.9	587.0	1757.6	576.9	1967.5	549.2	1678.6	5	
AE	1	HAVE	808.1	2426.5	3100.7	109.8	837.5	308.7	678.572	678.542	678.633	0.091	3	3	2	2	0	0			741.1	2500.0	815.4	2388.5	827.4	2110.1	826.2	1922.0	780.3	1765.5	5	
AO	1	MORE	608.0	1045.6	2598.5	153.6	70.4	138.7	678.789	678.752	678.863	0.111	64	6	4	2	2	0			562.7	935.2	618.0	1061.2	704.9	1195.1	771.2	1370.9	794.6	1519.9	5	
AE	1	ACCENT	808.9	2469.0	3460.3	195.4	140.9	386.4	679.176	679.103	679.322	0.219	3	1	6	1	0	4			722.6	2425.3	805.7	2466.8	854.7	2433.0	900.5	2304.2	902.1	2237.6	4	
EH	2	ACCENT	1024.1	1684.1	2402.6	255.7	437.5	526.8	679.526	679.482	679.613	0.131	2	4	4	2	3	3			829.0	1579.0	1028.5	1685.1	1046.1	1684.8	1027.3	1659.3	916.1	1566.6	6	
EY	1	THEY	602.6	2316.2	3281.6	129.1	96.1	114.8	681.484	681.448	681.709	0.261	22	0	0	0	3	0			585.7	2353.9	515.2	2501.0	458.5	2615.5	411.4	2659.6	403.9	2476.4	5	
AO	1	MORE	592.2	982.8	2544.8	216.5	73.6	526.7	683.28	683.247	683.347	0.1	64	6	4	2	2	0			559.3	937.8	598.4	991.5	677.9	1079.7	742.1	1211.7	739.4	1287.2	6	
AE	1	AND	1060.3	1650.0	3077.5	164.0	213.8	658.0	698.947	698.857	699.127	0.27	3	4	4	2	0	3			1031.6	1683.9	1059.3	1650.4	1019.0	1685.6	988.5	1755.5	895.1	1869.2	4	
AO	1	CAUGHT	965.5	1362.4	3362.7	102.2	219.7	862.3	699.506	699.416	699.686	0.27	53	1	4	1	6	0			924.4	1299.0	965.5	1363.2	948.8	1383.2	935.7	1405.5	886.4	1472.3	5	
AA	1	DON	1063.0	1704.2	3640.8	265.6	65.4	380.3	703.374	703.287	703.547	0.26	5	4	4	2	3	0			1034.2	1768.7	1068.8	1704.4	1117.0	1709.3	1125.2	1725.3	1085.5	1747.2	4	
AE	1	AND	578.0	1955.0	3416.0	225.1	757.1	551.0	703.68	703.647	703.746	0.099	3	4	4	2	0	3			564.1	2043.2	576.4	1943.5	547.9	1785.9	526.5	1773.5	503.2	1858.4	4	
AO	1	DAWN	1113.5	1177.9	3512.8	431.3	287.7	158.0	704.256	704.176	704.416	0.24	53	4	4	2	3	0			1045.6	1333.3	1125.5	1171.5	1068.6	1180.0	1043.5	1242.4	1081.8	1363.6	5	
AA	1	FATHER	1029.2	1667.3	3484.5	98.7	103.8	577.4	706.529	706.469	706.649	0.18	43	3	3	2	1	1			980.5	1654.0	1030.9	1667.2	1043.7	1676.9	1042.1	1695.9	935.6	1679.3	4	
AE	1	AND	578.4	1755.4	2448.1	138.4	133.0	552.1	706.789	706.749	706.868	0.119	3	4	4	2	0	3			544.9	1753.1	581.1	1755.7	579.2	1765.4	558.5	1780.9	542.3	1778.8	5	
AH	1	BROTHER	707.6	1346.2	2368.9	142.1	180.7	740.6	707.172	707.118	707.279	0.161	6	3	3	2	8	1			585.0	1512.3	719.3	1339.4	803.7	1357.0	840.6	1461.5	730.1	1495.2	5	
ER	0	BROTHER	563.9	1836.7	3130.8	49.5	134.7	756.4	707.395	707.348	707.488	0.14	94	0	0	0	3	0			567.9	1780.7	562.9	1846.2	562.3	1897.6	561.1	1854.0	471.7	1867.3	4	
AA	1	BOTHER	1119.8	1649.5	3325.5	84.5	190.6	259.2	708.145	708.085	708.265	0.18	5	3	3	2	1	1			1093.6	1639.6	1122.7	1652.3	1127.5	1681.4	1098.5	1698.3	995.0	1640.7	4	
ER	0	BOTHER	613.3	1768.7	2195.8	82.4	202.0	1389.5	708.371	708.345	708.424	0.079	94	0	0	0	3	0			643.9	1735.4	607.6	1776.2	583.7	1812.3	569.6	1772.8	559.3	1745.0	5	
AA	1	BOTHER	991.8	1668.6	3733.2	134.1	226.1	392.1	708.614	708.544	708.754	0.21	5	3	3	2	1	1			905.7	1669.7	997.9	1667.3	1032.2	1669.0	967.7	1627.4	940.4	1660.1	4	
ER	0	BOTHER	592.2	1825.3	2957.6	202.6	149.4	494.5	708.887	708.844	708.974	0.13	94	0	0	0	3	0			601.1	1766.7	589.0	1834.6	484.0	2006.1	418.8	1996.4	437.7	1804.3	5	
AA	1	FATHER	955.6	1676.1	3644.6	132.7	184.1	347.5	710.359	710.309	710.46	0.151	43	3	3	2	1	1			876.7	1617.7	965.7	1676.1	983.1	1657.5	950.4	1652.0	829.7	1616.0	4	
IH	1	NEARER	450.1	2946.0	3923.0	83.7	147.1	219.8	714.451	714.391	714.571	0.18	14	6	4	2	4	1			435.1	2861.4	452.0	2947.2	461.2	2833.4	477.3	2738.1	493.0	2503.4	3	
AE	1	AND	662.5	1800.1	3630.5	358.1	83.2	198.9	714.714	714.641	714.86	0.219	3	4	4	2	0	3			656.2	1810.6	662.3	1802.3	627.5	1830.5	574.5	1835.9	645.8	1906.4	4	
IH	1	MIRROR	484.2	2825.7	3950.8	153.1	104.4	433.4	715.087	715.03	715.2	0.17	14	6	4	2	2	1			458.2	2852.0	488.8	2822.8	550.5	2823.3	588.1	2706.1	619.5	2316.5	3	
ER	0	MIRROR	520.5	1758.8	1859.0	160.8	321.2	928.7	715.297	715.25	715.391	0.141	94	0	0	0	7	0			548.3	1610.8	518.2	1765.1	475.6	1657.6	422.8	1384.9	403.5	1499.0	6	
EY	1	THEY	523.3	2369.3	3390.0	170.8	811.0	234.7	715.634	715.622	715.732	0.11	22	0	0	0	3	0			514.2	2550.2	491.5	2650.1	485.4	2714.9	493.9	2638.8	503.9	2123.2	4	
AY	1	RHYME	992.2	1682.2	3415.7	282.4	168.8	1664.4	715.857	715.802	715.982	0.18	41	4	1	2	7	0		s	955.4	1655.8	977.2	1698.2	875.0	1769.8	704.9	1799.7	600.9	1850.4	5	
IY	1	READ	510.6	2057.6	3714.9	170.1	170.8	639.6	729.922	729.898	729.969	0.071	11	1	4	2	7	0			511.9	1892.5	510.5	2074.8	508.4	2217.7	504.7	2322.2	499.1	2350.8	4	
AW	1	OUT	984.2	1507.1	3429.0	1146.4	185.7	349.3	730.075	730.059	730.168	0.109	42	1	4	1	0	0			1050.1	1511.3	1099.8	1506.8	1068.4	1485.1	1028.5	1447.3	958.6	1383.1	4	
AW	1	LOUD	1047.2	1638.9	3430.1	160.8	221.1	319.6	730.287	730.259	730.458	0.199	42	1	4	2	7	0			1052.7	1642.6	1083.8	1630.5	1010.3	1585.0	1093.4	1279.8	1060.6	1529.9	4	
AA	1	FARM	959.1	1540.3	1819.2	109.2	139.1	2386.6	732.479	732.419	732.599	0.18	44	6	4	2	1	3			848.5	1475.9	963.6	1551.4	1011.4	1557.9	928.0	1472.6	813.3	1571.8	6	
AH	1	DUSK	848.7	1506.4	2892.7	69.9	90.0	256.0	732.962	732.899	733.088	0.189	6	3	4	1	3	3			820.3	1592.0	849.6	1499.7	851.7	1474.8	864.9	1495.4	885.5	1559.6	5	
AY	1	SIGHT	849.0	1550.8	3097.7	262.2	108.8	887.4	734.315	734.25	734.51	0.26	47	1	4	1	3	0			840.1	1502.2	788.6	1714.3	551.2	1914.6	430.5	1946.9	438.7	2280.7	5	
AA	1	SOCKS	1033.6	1630.0	3055.4	143.1	170.5	188.6	734.846	734.779	734.979	0.2	5	1	6	1	3	3			1017.7	1665.9	1037.3	1628.1	1076.2	1629.4	1066.2	1641.3	988.8	1669.9	4	
EH	1	ELEMENTARY	946.7	1650.7	3749.1	424.2	149.1	233.2	735.463	735.44	735.509	0.069	2	4	4	2	2	5			903.2	1595.4	948.4	1655.6	949.3	1692.4	918.5	1735.9	841.5	1775.9	4	
ER	0	ELEMENTARY	595.5	1962.9	2697.3	190.9	378.0	233.2	735.77	735.72	735.869	0.149	94	6	4	2	3	1			591.0	1943.1	595.6	1958.1	593.9	1931.4	608.9	1937.4	628.6	1929.5	5	
IY	0	ELEMENTARY	547.9	2599.8	3821.0	325.5	293.2	1182.6	735.949	735.899	736.049	0.15	12	0	0	0	7	0			530.4	2329.3	555.5	2607.8	669.8	2636.4	573.3	2463.2	612.5	2035.5	4	
AY	1	HIGHSCHOOL	1069.6	1821.5	3093.5	249.8	435.0	589.9	736.505	736.505	736.615	0.11	47	3	4	1	0	4			1022.3	1859.2	936.8	1996.1	825.2	2220.7	626.1	2467.4	472.8	2598.3	4	
OW	1	BOAT	687.0	1139.5	2990.3	226.9	108.3	60.4	737.653	737.627	737.847	0.22	62	1	4	1	1	0			761.2	1133.1	735.6	1067.3	552.2	997.5	466.5	958.7	443.1	900.8	6	
AY	1	SLIDER	1035.5	1609.9	3471.5	201.1	282.9	234.0	739.039	739.017	739.147	0.13	41	1	4	2	8	1			1035.0	1645.8	1020.8	1818.1	928.5	2060.6	779.8	2462.1	574.1	2593.1	4	
ER	0	SLIDER	616.1	1807.8	2417.3	112.5	230.7	360.3	739.236	739.186	739.337	0.151	94	0	0	0	3	0			525.7	1789.2	628.4	1814.4	679.2	1788.7	594.4	1897.6	632.4	2022.7	5	
AY	1	SLIDER	920.5	1669.3	3366.5	116.4	241.2	424.4	740.201	740.172	740.302	0.13	41	1	4	2	8	1			918.3	1630.8	891.4	1794.2	805.2	2020.9	714.1	2193.8	593.1	2160.8	4	
ER	0	SLIDER	500.8	1735.3	2385.8	84.8	257.5	275.6	740.568	740.541	740.621	0.08	94	0	0	0	3	0			484.7	1822.1	501.1	1725.7	499.8	1628.8	483.2	1563.4	475.4	1436.2	6	
IH	1	SIX	696.0	1957.1	3177.2	116.7	184.1	177.8	741.566	741.529	741.639	0.11	1	1	6	1	3	3			624.5	1817.9	698.6	1958.4	707.7	1885.5	696.3	1617.6	641.3	1624.2	6	
AY	1	TIGER	926.1	1582.7	3331.0	179.7	429.6	888.5	742.093	742.088	742.249	0.161	41	1	6	2	3	1			849.1	1538.2	790.7	1748.4	693.5	2006.3	612.1	2334.4	497.8	2437.4	5	
ER	0	TIGER	647.0	1816.6	2126.0	120.8	304.3	338.0	742.408	742.328	742.568	0.24	94	0	0	0	6	0			640.0	1905.0	646.5	1820.5	639.3	1851.7	670.6	1924.3	521.7	1978.0	5	
ER	1	BURN	657.3	1681.8	2095.7	235.5	312.6	358.0	742.888	742.818	743.028	0.21	94	4	4	2	1	0			627.2	1581.5	654.9	1689.6	625.1	1712.9	624.7	1736.1	604.4	1769.4	5	
AY	1	WRITING	798.1	1713.6	2463.5	173.4	206.0	301.0	743.396	743.379	743.519	0.14	47	1	4	1	7	1			779.6	1787.2	697.2	1866.6	589.7	2017.3	521.0	1973.0	471.6	2098.0	5	
AH	0	WRITING	585.3	2387.8	3408.7	110.4	110.8	159.3	743.605	743.578	743.659	0.081	6	4	4	2	3	0			569.6	2386.3	586.0	2388.5	590.4	2409.9	594.6	2460.3	594.8	2524.5	4	
OW	1	GO	730.3	1253.4	2703.3	175.1	113.9	255.7	744.239	744.19	744.561	0.371	63	0	0	0	6	0			782.7	1250.8	777.4	1212.8	725.3	1116.2	592.4	1007.9	506.4	959.0	5	
AO	1	STALKS	903.3	1331.7	2794.8	140.8	114.0	481.6	745.51	745.42	745.689	0.269	53	1	6	1	3	3			864.0	1373.1	905.6	1328.2	928.2	1305.9	913.5	1332.3	893.9	1352.5	5	
AY	1	WIDE	1024.0	1554.4	2548.2	95.7	225.4	549.3	746.621	746.541	746.881	0.34	41	1	4	2	9	0			1019.2	1543.2	1016.6	1623.5	961.5	1963.8	774.3	2217.1	542.2	2502.7	5	
IH	2	INVENTORY	605.7	2405.8	3429.6	137.2	171.2	225.2	747.982	747.959	748.029	0.07	1	4	4	2	0	5			589.0	2346.3	606.4	2407.5	605.6	2399.8	584.7	2370.7	563.7	2311.6	4	
AO	1	INVENTORY	668.7	1245.3	2704.8	225.1	83.9	792.3	748.425	748.378	748.519	0.141	64	6	4	2	3	1			635.6	1355.8	663.5	1239.8	615.8	1178.7	650.0	1178.9	691.7	1235.1	6	
IY	0	INVENTORY	464.1	2454.8	2773.7	120.0	504.6	1150.6	748.665	748.618	748.759	0.141	12	0	0	0	7	0			526.4	2163.2	458.5	2480.5	444.8	2483.1	463.2	2547.8	460.6	2502.2	5	
ER	1	FIRM	768.9	1585.3	2084.3	277.1	184.8	207.9	749.041	748.968	749.188	0.22	94	4	1	2	1	0			730.2	1487.4	767.7	1595.7	732.6	1653.0	701.6	1685.6	671.5	1674.7	6	
AY	1	SPIDER	805.3	1506.6	2689.7	125.5	168.0	297.6	749.813	749.759	750.129	0.37	41	1	4	2	1	1			725.5	1487.9	509.7	2410.9	451.7	1971.2	662.5	1926.5	662.9	1656.9	6	
EH	1	DESK	911.7	1849.2	3151.2	120.0	293.4	918.9	750.548	750.488	750.669	0.181	2	3	4	1	3	3			815.0	1888.2	921.1	1845.1	969.4	1802.2	966.1	1775.2	923.4	1690.1	4	
EH	1	RUDIMENTARY	943.3	1719.0	3600.3	423.1	262.0	330.1	755.382	755.356	755.435	0.079	2	4	4	2	2	5			965.6	1705.2	933.4	1718.5	869.2	1720.7	778.0	1736.3	654.3	1752.9	4	
ER	0	RUDIMENTARY	606.4	1901.9	2342.3	165.5	98.6	155.7	755.705	755.675	755.765	0.09	94	0	0	0	3	1			611.8	1904.2	605.5	1902.1	601.1	1908.1	598.6	1908.7	583.0	1910.1	5	
IY	0	RUDIMENTARY	522.3	2257.3	2602.3	184.1	357.8	589.6	755.818	755.765	755.925	0.16	12	0	0	0	7	0			541.9	2104.1	520.1	2274.9	452.2	1759.6	384.3	1493.5	529.4	2140.9	5	
AY	1	WHITE	703.1	1568.9	2812.4	94.9	128.2	203.9	757.564	757.548	757.779	0.231	47	1	4	1	9	0			672.8	2019.0	589.6	2390.1	525.5	2557.0	531.3	2555.3	455.7	1909.0	5	
EY	1	CRAYON	581.6	2165.4	2543.0	181.0	227.6	259.1	758.271	758.258	758.489	0.231	21	0	0	0	8	1			573.9	2424.7	497.3	2500.2	487.1	2488.5	526.1	2329.9	664.7	2060.9	5	
OW	1	HOME	902.5	1181.4	3072.4	115.0	231.8	389.3	759.551	759.544	759.793	0.249	62	4	1	2	0	0			551.7	1070.0	559.0	1033.3	543.7	950.6	470.1	994.1	450.1	1038.7	6	
EH	1	SEX	948.5	1720.3	2108.4	78.5	167.2	2292.7	760.13	760.083	760.223	0.14	2	1	6	1	3	3			855.7	1689.3	953.4	1719.1	967.3	1732.0	952.9	1632.3	1007.6	1788.5	5	
AY	1	TIED	1007.7	1840.4	2912.6	90.0	124.9	505.0	760.736	760.653	760.913	0.26	41	1	4	2	3	0			985.8	1809.5	1006.7	1857.8	969.1	1916.5	895.3	2047.7	733.9	2493.6	4	
AE	1	BAG	775.8	2266.2	3100.2	261.9	689.3	403.9	761.403	761.313	761.584	0.271	3	1	6	2	1	0			757.2	2212.7	767.1	2232.8	822.1	2065.7	893.6	2013.4	855.1	2002.9	5	
OW	1	NO	952.5	1502.9	2666.9	273.2	244.0	1358.1	762.06	762.014	762.294	0.28	63	0	0	0	4	0			996.7	1483.2	1038.5	1391.6	1010.2	1265.9	1004.5	1107.0	625.0	1018.8	5	
AY	1	RIDING	979.5	1741.8	3021.0	86.3	140.2	480.8	763.136	763.122	763.291	0.169	41	1	4	2	7	1			976.2	1776.1	957.3	1932.1	868.3	2135.1	706.5	2398.5	566.0	2492.2	4	
IH	0	RIDING	560.4	2394.6	3391.4	168.1	153.0	266.8	763.355	763.332	763.402	0.07	1	4	6	2	3	0			525.1	2363.1	563.3	2398.1	581.8	2442.2	590.7	2483.1	595.6	2532.4	4	
AE	1	SACKS	843.7	2121.6	3295.8	180.7	100.7	360.5	764.095	764.005	764.275	0.27	3	1	6	1	3	3			769.0	2043.5	843.1	2125.5	910.1	2119.6	946.2	2027.8	949.8	1952.2	4	
EH	2	SEDIMENTARY	896.2	1705.2	3161.8	158.9	143.3	183.3	764.757	764.724	764.824	0.1	2	1	4	2	3	2			836.6	1674.8	901.4	1707.0	917.1	1721.5	920.0	1733.2	884.7	1750.7	4	
ER	0	SEDIMENTARY	709.5	2098.8	2730.4	363.3	244.0	1056.0	765.247	765.184	765.374	0.19	94	0	0	0	3	1			649.5	2129.3	713.5	2086.9	767.1	2008.1	763.8	1974.1	776.4	1970.4	5	
IY	0	SEDIMENTARY	548.3	2311.0	2824.3	228.7	338.3	390.1	765.424	765.374	765.525	0.151	12	0	0	0	7	0			563.0	2207.4	549.0	2332.8	478.5	2143.9	416.5	1794.2	430.4	1912.1	5	
AY	1	MINOR	1178.5	1799.5	3105.3	246.8	119.0	423.9	765.719	765.674	765.834	0.16	41	4	4	2	2	1			1163.5	1742.9	1173.1	1838.3	1118.9	1953.7	1022.4	2164.1	817.0	2346.3	4	
ER	0	MINOR	729.0	1872.8	2364.2	443.6	139.4	279.8	765.971	765.914	766.085	0.171	94	0	0	0	4	0			762.2	1898.4	724.2	1875.8	697.4	1908.4	697.4	1950.8	635.4	2018.3	5	
