JanetB, 40, F, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
IH	0	DOING	533.1	1679.3	2783.0	185.8	145.8	132.9	924.304	924.281	924.351	0.07	1	4	6	2	0	0			530.5	1450.0	532.7	1702.7	521.3	1956.2	508.6	2163.1	511.1	2159.1	5	
AW	1	FOUND	1082.9	1566.4	2847.9	390.8	396.5	808.6	929.314	929.29	929.41	0.12	42	4	4	2	1	3			1052.6	1565.5	1074.9	1506.4	1077.7	1477.4	1095.2	1499.0	1019.3	1454.0	5	
AW	1	OUT	871.7	1758.0	2458.8	248.2	211.2	1697.0	929.561	929.52	929.729	0.209	42	1	4	1	0	0			874.0	1750.1	811.3	1299.8	843.9	1300.0	653.6	1114.9	518.8	1153.1	6	
IY	1	ME	402.2	2503.1	3010.2	278.6	256.0	579.2	930.039	929.989	930.14	0.151	12	0	0	0	2	0			442.8	2501.5	400.1	2509.9	389.1	2513.4	390.9	2407.3	401.1	1924.4	4	
IY	0	BE	384.8	2533.3	2814.2	239.8	236.2	642.6	930.426	930.369	930.539	0.17	12	0	0	0	1	0									449.4	2572.5	1631.3	2977.8	4	
AY	1	LIKE	746.0	1618.4	2892.3	176.7	202.3	411.4	930.597	930.589	930.67	0.081	47	1	6	1	7	0			738.9	1695.5	709.3	1815.7	654.3	1941.4	567.6	2042.3	485.6	1906.8	5	
ER	1	WORD	453.1	1447.7	1907.6	117.7	139.4	195.7	930.953	930.93	930.999	0.069	94	1	4	2	9	0			517.9	1488.6	506.7	1633.4	476.2	1740.6	580.9	1852.9	597.4	1751.8	5	
AW	1	MOUTH	940.7	1569.9	2551.8	184.7	289.7	461.7	931.17	931.15	931.38	0.23	42	3	3	1	2	0			997.4	1609.3	978.2	1407.2	971.9	1201.4	944.7	1069.6	825.2	977.7	6	
AY	1	LIKE	875.8	1350.5	2684.6	224.2	219.0	308.0	933.128	933.11	933.231	0.121	47	1	6	1	7	0		m	872.5	1409.0	731.2	1053.6	692.8	1261.1	517.5	1103.4	413.8	1198.2	6	
IY	0	SOMEBODY'S	414.7	2233.1	2658.9	134.5	385.9	252.5	933.683	933.66	933.73	0.07	12	0	0	0	3	0							397.2	2539.0	394.1	2528.2			4	
EY	1	SAYING	598.2	2313.4	2761.4	182.4	157.3	231.3	933.915	933.88	933.96	0.08	21	0	0	0	3	1			573.2	2144.0	593.2	2261.2	594.8	2343.8	572.4	2456.8	547.0	2546.8	4	
AH	1	SOMEBODY'S	783.5	1594.3	3031.4	214.6	255.9	600.8	934.18	934.16	934.22	0.06	6	4	1	2	3	5			737.6	1664.5	791.9	1584.8	838.8	1487.5	829.6	1378.6	808.7	1358.2	5	
IY	0	SOMEBODY'S	404.8	1866.4	2409.0	350.4	306.1	1001.5	934.42	934.4	934.46	0.06	12	0	0	0	3	0			430.9	1926.4	400.2	1855.4	382.1	1717.2	383.5	1562.3	389.9	1409.3	5	
OW	1	GOING	570.5	1017.1	1875.3	80.7	71.9	1187.9	934.547	934.54	934.65	0.11	62	0	0	0	6	1			567.4	956.2	553.7	877.0	552.7	864.6	550.0	857.4	603.4	894.7	6	
AW	1	OUT	865.2	1705.1	2605.4	217.5	191.4	286.3	934.756	934.73	934.871	0.141	42	1	4	1	0	0			869.4	1692.5	885.8	1524.7	872.7	1333.2	790.0	1145.2	806.5	947.7	5	
AH	1	SOMEBODY	771.0	1397.6	2687.5	181.7	203.5	1323.3	935.154	935.131	935.201	0.07	6	4	1	2	3	5			733.6	1438.8	775.5	1395.9	833.1	1358.2	880.8	1308.7	872.6	1221.9	5	
IY	0	SOMEBODY	449.1	2158.7	2547.3	177.6	273.3	148.2	935.391	935.361	935.451	0.09	12	0	0	0	3	0			440.1	2200.7	434.0	2242.9	425.2	2149.2	437.4	2057.3	790.8	2238.1	5	
AE	1	THAT'S	478.8	2393.4	2845.1	109.0	135.9	214.9	935.544	935.521	935.591	0.07	3	1	4	1	3	3													4	
ER	1	WORD	457.1	1248.7	1824.6	87.5	79.6	323.6	936.138	936.111	936.191	0.08	94	1	4	2	9	0			460.3	1170.7	456.9	1255.8	459.0	1341.4	465.8	1469.4	468.1	1592.7	6	
AW	1	MOUTH	955.3	1317.0	2787.5	244.4	546.8	450.5	936.426	936.401	936.571	0.17	42	3	3	1	2	0			956.1	1364.2	937.5	1296.6	875.8	1191.1	802.2	1090.1	549.8	1043.6	5	
UH	1	YOU'RE	413.9	1678.6	1967.7	55.4	511.9	159.4	936.948	936.931	936.981	0.05	74	6	4	2	9	0			411.7	1729.8	413.9	1678.6	417.8	1643.0	420.4	1590.4	420.6	1502.5	5	
AY	1	RIGHT	697.3	1427.5	1970.0	90.7	141.6	1371.9	937.238	937.231	937.351	0.12	47	1	4	1	7	0			663.4	1676.1	572.0	1951.0	480.3	2247.7	451.3	1893.1	450.4	1824.7	6	
EH	1	THERE	534.3	2284.1	2579.7	275.0	146.3	328.5	937.576	937.539	937.65	0.111	24	6	4	2	3	0			2333.3	3269.0			901.9	2249.0	628.7	2059.4	701.5	1845.3	4	
UW	1	YOU	302.4	1191.2	2245.9	84.9	399.9	335.9	938.006	937.979	938.059	0.08	82	0	0	0	9	0			306.6	1226.7	302.6	1186.3	309.2	1155.6	307.4	1129.1	306.7	1132.9	6	
IY	1	SEE	425.6	2527.5	2847.7	131.5	391.7	119.5	938.369	938.319	938.469	0.15	12	0	0	0	3	0			352.6	2648.9							872.2	2654.8	4	
EH	1	THEM	737.8	1857.7	2855.0	118.7	102.7	114.5	938.563	938.54	938.609	0.069	2	4	1	2	3	0			680.5	1902.5	743.8	1852.0	800.1	1772.8	840.5	1689.3	863.1	1596.4	4	
EH	1	TOGETHER	850.5	1843.3	2654.0	120.2	213.1	423.4	938.989	938.939	939.089	0.15	2	3	3	2	6	1			719.5	2047.0	861.0	1825.6	893.8	1651.6	841.3	1560.1	707.4	1430.5	4	
ER	0	TOGETHER	625.3	1378.4	2013.9	136.9	64.4	169.7	939.213	939.169	939.3	0.131	94	0	0	0	3	0			612.6	1430.7	627.0	1372.2	617.6	1330.3	589.5	1307.5	489.9	1315.8	5	
EH	1	THERE'S	517.7	2103.1	2637.7	204.0	89.1	1325.1	941.551	941.527	941.598	0.071	24	6	4	2	3	3			526.3	2071.4	517.8	2105.8	524.8	2130.1	519.3	2141.4	490.7	2151.7	5	
IH	1	DIFFERENCE	479.7	2126.8	2892.6	139.8	154.5	171.1	941.854	941.828	941.907	0.079	1	3	2	1	3	2			505.0	2129.9	483.9	2125.0	524.4	2100.4	565.7	2041.2	593.3	1924.6	4	
ER	0	DIFFERENCE	564.4	1455.9	1984.8	441.4	250.8	441.0	942.054	942.007	942.147	0.14	94	0	0	0	1	1			584.7	1143.2	574.4	1493.5	519.8	1530.7	299.1	1311.8	398.3	1405.3	6	
AE	1	AND	866.0	2274.4	3282.6	882.0	499.1	733.7	954.206	954.179	954.259	0.08	3	4	4	2	0	3			1281.1	2523.8	840.6	2246.9	562.2	1976.6	585.0	1916.2	447.7	1834.9	4	
EH	1	BET	869.7	1977.3	2574.9	125.3	425.0	672.0	954.602	954.539	954.728	0.189	2	1	4	1	1	0			841.1	1938.8	870.0	1975.3	939.5	1983.5	973.1	1956.2	994.5	1806.1	5	
IY	1	MEAN	462.1	2457.5	2962.3	152.8	111.3	358.9	956.813	956.78	956.879	0.099	11	4	4	2	2	0			464.1	2424.2	461.9	2461.2	464.0	2467.8	478.2	2436.9	504.8	2338.0	4	
AY	1	LIKE	830.3	1758.9	2556.4	189.4	113.4	1448.0	956.981	956.97	957.069	0.099	47	1	6	1	7	0		s	821.8	1843.4	782.6	1986.0	702.7	1966.6	587.3	1527.0	470.2	1207.2	6	
EY	1	TAKING	471.8	2452.4	2742.6	136.4	364.8	789.1	957.293	957.279	957.359	0.08	21	1	6	1	3	1			471.6	2464.6	465.9	2485.6	454.7	2559.9	434.9	2588.6	427.7	2509.5	4	
EH	1	BETS	830.0	1751.6	2628.4	109.4	233.3	438.7	958.617	958.567	958.717	0.15	2	1	4	1	1	3			718.4	1688.3	835.9	1760.4	852.5	1766.6	843.7	1673.3	778.7	1887.4	5	
EH	1	WHATEVER	874.9	1731.2	2424.3	181.5	826.6	481.2	960.089	960.052	960.162	0.11	2	3	2	2	3	1			819.0	1716.8	878.8	1735.3	929.3	1834.5	936.7	1779.7	873.9	1626.7	5	
ER	0	WHATEVER	625.2	1200.4	2030.2	172.8	152.4	222.7	960.258	960.221	960.331	0.11	94	0	0	0	1	0			667.7	1179.9	623.1	1200.6	626.5	1211.5	659.7	1206.4	988.4	1555.9	5	
AO	1	HORSES	520.1	807.5	2021.4	171.1	328.4	445.7	960.465	960.422	960.551	0.129	64	6	4	2	0	4			532.1	869.3	518.7	810.9	528.2	850.4	549.3	929.0	581.0	1017.9	6	
AE	1	THAT'S	539.5	2247.9	2802.1	118.7	88.0	219.1	961.889	961.869	961.93	0.061	3	1	4	1	3	3			538.4	2237.8	539.4	2248.0	533.2	2243.7	512.5	2225.2	484.2	2200.5	4	
IY	1	ILLEGAL	427.6	2164.4	4037.0	276.4	267.5	1007.0	962.222	962.199	962.269	0.07	11	1	6	2	7	1			424.4	1958.3	428.2	2189.0	437.7	2400.1	440.8	2518.6	428.7	2540.5	3	
AE	1	GAMBLING	520.6	2574.3	2917.6	177.1	164.5	301.3	963.747	963.714	963.814	0.1	33	4	1	2	6	5			443.1	2518.7	529.5	2576.8	532.9	2591.2	518.7	2576.5	503.6	2530.4	4	
EH	1	BETTING	846.2	1800.7	2640.5	101.7	227.6	356.5	965.623	965.583	965.703	0.12	2	1	4	1	1	1			797.1	1761.8	847.4	1807.4	828.5	1854.4	803.5	1947.8	686.1	1990.5	5	
IH	0	BETTING	492.2	2577.9	4360.9	319.9	112.1	2472.4	965.773	965.743	965.833	0.09	1	4	6	2	3	0			490.4	2443.7	490.1	2592.9	446.3	2737.1	412.9	2811.0	350.0	2854.3	3	
IH	1	IS	489.2	2196.3	2935.1	137.8	150.0	154.8	965.956	965.932	966.003	0.071	1	3	4	2	0	0			2063.8	2866.9							1762.7	2785.8	4	
IY	1	ILLEGAL	422.2	2319.2	2757.9	187.2	143.3	71.4	966.342	966.312	966.402	0.09	11	1	6	2	7	1			430.2	2225.3	401.2	2344.1	382.3	2474.7	379.7	2578.6	377.7	2592.8	5	
AH	0	ILLEGAL	550.8	1290.9	2945.1	240.2	464.0	891.5	966.51	966.493	966.543	0.05	6	5	4	2	6	0			500.5	1358.1	550.8	1290.9	568.5	1181.5	579.2	1146.6	594.0	1114.2	5	
EY	1	THEY	597.1	1920.9	2360.0	213.6	383.1	1187.2	968.855	968.836	968.906	0.07	22	0	0	0	3	0			590.8	1864.8	590.5	1862.5	541.2	1571.6	493.6	1328.2	463.5	1266.2	6	
UH	1	BOOK	548.9	963.1	2856.0	161.4	33.6	267.5	969.225	969.195	969.285	0.09	7	1	6	1	1	0			552.5	931.7	547.6	967.1	544.2	1241.2	535.4	1534.9	505.7	1594.9	5	
EY	1	TAKE	566.0	2323.3	2936.9	267.7	142.2	702.1	969.632	969.605	969.685	0.08	21	1	6	1	3	0			546.4	2293.3	565.7	2326.1	532.8	2367.6	480.8	2422.8	463.8	2469.8	4	
AW	1	DOWN	769.7	2020.4	2804.6	209.7	134.5	285.4	969.952	969.915	970.085	0.17	42	4	4	2	3	0			704.1	2069.9	819.1	1811.7	857.9	1278.4	679.5	1048.5	857.4	2549.4	4	
ER	0	FOR	475.9	1196.1	1722.3	104.0	82.5	311.8	970.246	970.226	970.285	0.059	94	0	0	0	1	0			479.5	1202.9	474.9	1194.1	462.8	1169.5	436.5	1134.6	391.0	1083.6	6	
EH	1	BETTING	762.5	1837.2	2767.7	130.9	246.0	170.2	970.409	970.365	970.496	0.131	2	1	4	1	1	1			709.4	1750.4	765.5	1846.0	769.8	1878.1	738.2	1892.3	658.6	1909.5	4	
EY	1	THEY	587.8	2240.2	2840.3	312.6	245.2	219.1	970.738	970.726	970.786	0.06	22	0	0	0	3	0			587.8	2240.2	570.3	2329.5	523.5	2390.4	470.0	2440.5	457.1	2485.3	4	
AE	1	CATCH	628.8	1971.1	2365.2	149.3	141.1	2870.6	970.929	970.886	971.016	0.13	2	2	5	1	6	0			666.0	2025.9	630.7	1960.2	735.3	1853.2	744.2	1848.2	676.9	1814.6	5	
AH	0	YOU	559.2	1871.1	2527.0	167.7	267.4	469.9	971.179	971.156	971.226	0.07	6	0	0	0	9	0			554.2	1871.5	558.0	1873.4	549.4	1888.8	559.1	1884.6	559.4	1854.1	4	
AE	1	MAT	593.2	2688.9	3063.3	155.4	258.0	243.5	978.425	978.342	978.591	0.249	3	1	4	1	2	0			582.2	2695.0	598.3	2688.7	632.3	2594.4	724.0	2494.1	787.8	2440.9	4	
IH	1	IS	635.2	2401.0	3025.2	389.0	242.9	303.4	978.808	978.762	978.901	0.139	1	3	4	2	0	0			633.8	2117.9	613.8	2395.5	500.8	2366.6	473.8	2347.4	441.9	2249.3	4	
AH	0	A	723.0	1436.8	2079.4	368.3	416.3	930.5	979.221	979.201	979.262	0.061	6	0	0	0	0	0			563.5	1371.5	742.6	1449.4	944.6	1526.1	968.8	1483.2	972.7	1431.1	6	
AE	1	MAT	631.3	2813.0		426.2	137.7		979.561	979.491	979.701	0.21	3	1	4	1	2	0			626.3	2770.8	636.0	2815.3	653.1	2805.0	675.9	2740.6	711.9	2727.4	3	
IH	1	IS	492.4	2346.8	2877.1	31.1	77.1	195.7	981.263	981.2	981.389	0.189	1	3	4	2	0	0			488.5	2358.3	490.6	2346.4	479.1	2320.2	470.6	1980.7	462.0	2073.8	4	
AO	1	FOR	534.9	872.2	1888.4	163.2	100.1	166.1	981.752	981.719	981.819	0.1	64	6	4	2	1	0			507.9	872.6	538.0	874.1	556.6	896.3	567.6	939.7	574.8	1019.8	6	
AH	0	SUPPORT	441.1	1525.7	2498.7	236.2	311.7	282.8	982.246	982.229	982.279	0.05	6	1	1	1	3	1			456.3	1564.0	441.1	1525.7	508.5	1557.7	529.2	1539.3	558.8	1615.3	5	
AO	1	SUPPORT	485.9	719.8	2415.5	103.3	50.2	583.6	982.49	982.44	982.589	0.149	64	6	4	2	1	3			450.1	717.8	490.2	720.9	513.4	798.9	558.5	892.2	596.5	993.7	6	
AH	1	OF	792.8	1190.4	2390.8	266.5	206.2	166.0	982.819	982.799	982.859	0.06	6	3	2	2	0	0			777.2	1165.9	794.8	1193.3	796.3	1194.7	793.0	1219.0	757.6	1289.6	6	
AH	0	THE	476.2	1557.1	2508.2	173.9	151.6	144.7	983.016	982.989	983.069	0.08	6	0	0	0	3	0			541.3	1690.2	472.7	1542.5	462.6	1399.7	438.8	1403.8	607.2	1686.1	5	
AH	1	RUG	828.2	1164.0	2461.4	233.3	173.4	125.3	983.243	983.2	983.33	0.13	6	1	6	2	7	0			804.5	1153.5	827.4	1167.1	805.7	1206.2	693.7	1182.1	503.6	1265.1	6	
OW	1	OKAY	626.5	1173.2	2417.1	553.3	284.0	746.7	983.717	983.706	983.776	0.07	62	1	6	1	0	1			639.2	1142.1	696.1	1097.3	645.4	1086.6	563.0	1074.5	698.6	1539.2	5	
EY	1	OKAY	639.2	2142.7	2560.2	121.6	215.8	343.6	983.908	983.896	984.036	0.14	22	0	0	0	6	0			593.1	2280.9	538.6	2363.7	464.4	2423.6	399.9	2596.7	670.1	2681.6	5	
AE	1	MAT	595.6	2594.9	3146.7	162.4	117.8	247.5	984.272	984.225	984.365	0.14	3	1	4	1	2	0			574.4	2581.8	597.2	2595.8	625.9	2573.1	683.9	2527.4	706.6	2434.6	4	
OW	1	GOES	516.0	1257.9	1929.1	144.3	159.3	2310.8	984.478	984.466	984.525	0.059	62	3	4	2	6	0			516.0	1257.9	517.9	1279.1	516.1	1278.8	497.0	1240.4	482.4	1241.4	6	
AW	1	DOWN	814.5	1937.0	2602.0	106.0	109.3	201.6	984.697	984.655	984.825	0.17	42	4	4	2	3	0			770.4	1995.5	889.9	1756.3	932.9	1444.3	968.4	1315.9	877.1	1988.8	5	
ER	1	FIRST	561.7	1157.1	1460.6	130.0	114.6	212.0	985.079	984.996	985.246	0.25	94	3	4	1	1	3			580.6	1125.6	564.1	1159.6	587.2	1222.5	535.6	1216.1	534.2	1362.5	6	
AE	1	AND	581.4	2229.7	2908.4	124.7	74.4	233.0	985.452	985.435	985.486	0.051	3	4	4	2	0	3			586.1	2229.3	579.2	2229.6	560.3	2217.9	534.8	2200.3	511.4	2189.4	4	
UW	1	USUALLY	351.0	1309.4	2493.1	95.7	349.8	311.1	985.803	985.766	985.876	0.11	82	3	5	2	9	2			356.4	1379.8	350.2	1306.2	333.8	1378.5	333.5	1459.6	332.9	1491.4	5	
IY	0	USUALLY	433.9	2350.7	2709.9	169.1	388.8	155.8	986.169	986.106	986.296	0.19	12	0	0	0	7	0											1116.7	2835.7	4	
AE	1	AND	604.5	1808.8	2722.6	269.0	415.0	1167.7	988.2	988.173	988.253	0.08	3	4	4	2	0	3			458.5	1771.8	616.3	1808.3	753.8	1887.1	742.0	1890.2	687.4	1878.8	5	
EH	1	THEN	737.8	2054.5	2145.7	89.7	175.4	1108.4	988.403	988.373	988.463	0.09	2	4	4	2	3	0			758.3	2004.5	735.6	2058.6	693.9	2114.7	640.5	2147.4	577.6	2005.0	6	
UH	1	YOUR	480.3	1717.9	2095.2	97.1	255.7	245.1	988.639	988.622	988.672	0.05	74	6	4	2	9	0			478.6	1750.6	480.3	1717.9	481.6	1643.4	482.3	1587.3	485.7	1555.0	5	
AH	1	RUG	791.3	1289.9	2580.8	195.0	118.2	142.8	988.979	988.933	989.072	0.139	6	1	6	2	7	0			814.2	1245.0	781.7	1298.5	674.3	1356.7	520.5	1407.3	443.4	1301.6	5	
AA	1	PROBABLY	779.7	1529.9	2286.1	103.2	233.3	147.5	989.862	989.832	989.922	0.09	5	1	1	2	8	1			792.3	1554.8	777.3	1526.6	730.3	1462.9	652.9	1388.3	536.3	1333.0	5	
IY	0	PROBABLY	433.0	2443.1		468.3	248.1		990.036	990.003	990.102	0.099	12	0	0	0	8	0			429.9	2321.5	432.1	2452.8	438.9	2450.6	459.9	2301.3	462.4	2160.5	3	
IY	0	BE	482.7	2546.2	3104.2	244.6	252.5	244.0	990.253	990.173	990.412	0.239	12	0	0	0	1	0			431.7	2297.6	476.6	2559.0	460.2	2507.8	453.4	1972.3	413.7	1753.3	5	
AH	1	PLUSH	773.0	1095.1	2931.9	105.0	139.9	139.0	990.72	990.674	990.813	0.139	6	3	5	1	8	0			768.7	1069.2	772.8	1098.6	786.3	1151.2	772.9	1232.4	741.8	1400.7	5	
ER	0	OR	523.3	1247.3	1512.8	70.2	114.5	196.3	991.187	991.074	991.413	0.339	94	0	0	0	0	0			523.9	1274.0	521.7	1240.6	536.3	1262.1	544.0	1260.5	557.3	1264.4	6	
AY	1	HIGH	1054.5	1600.9	2581.6	325.7	248.4	483.7	991.552	991.553	991.693	0.14	41	0	0	0	0	0			958.3	1610.1	891.1	1687.1	786.0	1839.7	672.9	2064.2	573.7	2235.2	5	
EY	1	GRADE	494.4	2315.1	2532.2	125.1	187.8	380.1	991.965	991.953	992.084	0.131	21	1	4	2	8	0			462.2	2460.7	437.3	2508.7	438.0	2609.4	440.8	2667.4	428.3	2599.7	4	
EH	1	EVER	718.8	1600.3	2102.3	142.7	278.5	351.6	992.557	992.533	992.604	0.071	2	3	2	2	0	1			699.0	1655.7	720.1	1593.4	728.4	1529.4	713.6	1450.2	690.9	1340.7	5	
ER	0	EVER	535.5	1209.0	1450.8	87.5	245.1	286.1	992.744	992.674	992.884	0.21	94	0	0	0	1	0			551.1	1171.8	534.4	1210.5	531.0	1294.4	540.8	1234.0	534.1	1168.8	6	
UW	1	YOU	392.0	1620.6	2435.3	156.1	610.9	367.9	993.091	993.064	993.145	0.081	82	0	0	0	9	0			413.2	1704.0	391.2	1633.5	401.9	1813.9	387.8	1943.9	394.5	1735.4	5	
IH	1	PICK	517.2	2159.1	2505.7	99.2	561.7	148.3	993.328	993.265	993.455	0.19	1	1	6	1	1	0			576.5	2183.8	506.2	2073.3	410.3	1751.8	417.0	2006.5	463.8	1927.1	5	
AH	0	THE	571.9	1593.8	2644.3	79.1	245.9	321.6	993.531	993.514	993.565	0.051	6	0	0	0	3	0			576.5	1645.4	570.4	1583.4	539.5	1636.2	515.3	1721.3	498.1	1763.4	4	
AE	1	MAT	573.4	2657.4	3028.8	157.2	124.1	119.9	993.745	993.685	993.864	0.179	3	1	4	1	2	0			562.4	2648.0	574.6	2656.6	594.4	2620.3	618.6	2583.6	601.3	2487.7	4	
IH	1	IS	554.0	2078.8	3009.7	459.2	510.4	396.5	993.927	993.904	993.974	0.07	1	3	4	2	0	0			622.9	2010.1	552.3	2096.6	527.2	2285.2	499.7	2256.1	474.9	2227.5	4	
AO	1	SUPPORT	512.6	838.4	2233.7	131.0	159.0	264.5	994.984	994.944	995.065	0.121	64	6	4	2	1	3			487.7	1041.9	507.0	842.4	535.0	882.9	557.6	972.4	584.6	1038.7	6	
IH	1	DID	450.8	2435.6	3167.0	240.7	230.3	247.7	995.907	995.89	995.94	0.05	1	1	4	2	3	0			451.6	2202.3	450.8	2435.6	434.2	2443.0	404.9	2354.4	371.2	2114.4	5	
AH	0	YOU	487.3	1706.2	2712.5	199.6	486.0	1239.7	996.057	996.04	996.09	0.05	6	0	0	0	9	0			506.3	1755.2	487.3	1706.2	424.1	1619.3	368.3	1630.1	334.8	1595.0	5	
IY	1	PEOPLE	531.3	2531.4	2834.8	298.7	298.3	385.0	996.209	996.179	996.269	0.09	11	1	1	1	1	1			528.7	2523.2	530.4	2534.5	517.4	2512.0	508.6	2328.8	479.8	2055.8	4	
IY	1	NEED	438.5	2585.4	3983.5	570.8	121.3	2099.4	996.529	996.489	996.609	0.12	11	1	4	2	4	0			415.3	2533.9	441.6	2593.5	460.4	2625.6	356.9	2598.2			3	
EH	1	EDDIE	958.7	1933.2	2450.9	67.6	170.2	558.7	1000.732	1000.685	1000.826	0.141	2	1	4	2	0	1			948.7	1899.5	957.3	1927.2	878.6	1924.3	805.0	2043.3	681.9	2094.3	5	
IY	0	EDDIE	466.4	2437.8	2814.9	123.0	475.1	166.0	1000.919	1000.856	1001.046	0.19	12	0	0	0	3	0			432.7	2451.8	467.9	2419.7	460.7	2748.2	356.7	2464.4	1227.4	2534.8	4	
IY	1	HE'S	390.8	2735.4		303.2	148.6		1001.469	1001.442	1001.523	0.081	11	3	4	2	0	0			699.4	2819.0	393.3	2731.9	408.3	2715.5	399.7	2710.3	391.7	2680.6	3	
AA	1	GOT	797.1	1965.7	2617.8	120.2	98.3	214.7	1001.706	1001.672	1001.773	0.101	5	1	4	1	6	0			717.9	2025.9	800.9	1963.2	830.7	1925.6	828.2	1878.5	781.7	1813.7	5	
AY	1	BUY	885.1	1656.3	2683.8	96.7	246.8	241.9	1001.955	1001.892	1002.092	0.2	41	0	0	0	1	0			856.9	1607.9	880.0	1681.8	758.3	1862.7	615.0	2083.1	484.6	1808.5	5	
IY	1	HE'LL	488.4	2281.6	2808.1	181.8	174.7	277.7	1002.552	1002.532	1002.592	0.06	11	5	4	2	0	0											989.0	2788.6	4	
IY	1	BE	391.3	2212.7	2522.5	144.8	119.8	99.8	1002.733	1002.703	1002.792	0.089	12	0	0	0	1	0			388.5	2261.2	392.9	2205.4	429.3	2072.3	467.4	1812.8	473.9	1544.6	5	
AY	1	RIGHT	636.4	1556.6	2822.4	287.0	253.0	1686.5	1002.86	1002.852	1002.922	0.07	47	1	4	1	7	0			609.8	1771.3	597.3	1881.3	584.4	1956.6	572.1	2025.1	557.0	2080.8	4	
OW	1	OVER	615.8	1529.7	2619.8	151.8	361.2	305.5	1002.976	1002.963	1003.052	0.089	62	3	2	2	0	1			609.7	1585.8	623.0	1418.0	637.4	1240.8	684.1	1022.1	751.0	1635.3	4	
ER	0	OVER	526.8	1459.5	2024.1	134.4	195.5	525.7	1003.119	1003.102	1003.152	0.05	94	0	0	0	1	0			529.4	1372.4	526.8	1459.5	523.0	1623.3	517.0	1732.6	491.4	1758.9	6	
UW	1	DO	378.7	1767.3	2645.5	277.3	296.8	377.1	1013.735	1013.727	1013.828	0.101	73	0	0	0	3	0			405.0	1585.0	463.5	1336.8	482.7	1186.1	517.5	1080.2	558.7	1027.2	5	
AY	1	I	638.6	1357.0	2366.2	166.5	133.6	152.9	1013.846	1013.828	1013.927	0.099	41	0	0	0	0	0			638.5	1393.6	628.3	1642.1	576.8	1856.2	475.9	2063.4	438.0	2040.4	5	
EY	1	THEY	465.9	2294.7	2750.5	120.6	134.6	183.9	1014.31	1014.297	1014.387	0.09	22	0	0	0	3	0			2512.6	3932.8					453.4	2611.8	583.7	2460.7	4	
AO	1	TALK	915.4	1222.6	2876.4	134.4	144.9	342.8	1014.557	1014.517	1014.637	0.12	53	1	6	1	3	0			919.3	1221.0	917.6	1225.3	933.3	1244.2	913.9	1226.4	848.6	1264.9	5	
IH	1	DIFFERENT	463.8	2137.9	2714.3	126.9	143.8	186.1	1014.88	1014.857	1014.927	0.07	1	3	2	1	3	1									2089.6	2477.5	1875.9	3084.7	4	
IH	1	IN	488.0	2230.7	2944.7	678.9	430.5	1093.2	1015.337	1015.317	1015.377	0.06	1	4	4	2	0	0			495.7	2131.7	490.3	2243.6	513.0	2276.3	470.5	2211.3	403.3	2188.8	4	
EY	1	WAY	588.5	1933.1	2572.1	152.4	108.6	103.5	1015.74	1015.728	1015.917	0.189	22	0	0	0	9	0			544.3	2162.6	509.1	2295.8	502.9	2353.7	507.5	2385.7	548.7	1806.1	5	
AY	1	I	976.5	1575.6	3079.9	135.8	258.2	389.0	1018.709	1018.669	1018.879	0.21	41	0	0	0	0	0			976.1	1571.3	937.2	1596.5	913.1	1733.7	964.7	1518.7	924.0	1793.2	4	
EH	1	THEY'RE	589.2	1888.8	2493.2	208.6	109.6	335.9	1019.285	1019.268	1019.318	0.05	24	6	4	2	3	0			577.3	1928.4	589.2	1888.8	601.2	1799.9	608.5	1722.8	617.4	1659.6	5	
AH	1	MUCH	838.9	1684.2	2600.2	154.4	139.4	105.0	1019.748	1019.728	1019.788	0.06	6	2	5	1	2	0			847.3	1580.3	837.2	1696.5	811.3	1797.6	773.3	1889.9	721.6	1943.3	5	
EY	1	SAME	614.9	2198.1	2788.2	141.5	145.4	219.9	1020.118	1020.088	1020.238	0.15	21	4	1	2	3	0			1258.4	2503.7	606.1	2489.5	555.7	2582.1	505.2	2633.5	498.6	2692.0	4	
UW	1	UTICA	409.4	1439.6	2666.3	124.6	192.3	369.8	1020.419	1020.399	1020.459	0.06	82	1	4	1	9	2			411.9	1519.1	409.0	1434.6	407.9	1428.6	407.0	1456.7	422.7	1495.4	5	
AH	0	UTICA	566.5	1671.0	2474.3	140.0	146.1	777.2	1020.525	1020.508	1020.558	0.05	6	1	6	1	3	1			563.4	1671.4	566.5	1671.0	559.4	1675.2	539.5	1689.5	528.9	1694.4	6	
AE	1	AND	761.6	1544.2	2037.5	122.6	126.0	1176.3	1020.679	1020.639	1020.759	0.12	3	4	4	2	0	3			681.1	1569.8	767.3	1540.1	789.8	1493.5	797.7	1411.2	751.8	1338.3	6	
IH	1	HERE	576.8	2359.1	2736.3	156.8	207.9	1080.0	1020.972	1020.939	1021.039	0.1	14	6	4	2	0	0			553.3	2420.4	581.4	2355.5	608.8	2311.2	612.0	2143.2	619.5	1991.5	4	
